Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16,Throw_17,Throw_18,Throw_19
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/nM3h8UIw2jLP,John Barry,Second,Raj Solanki,9,30,LOST,59,81,85,60,70,132,0,0,0,10,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/nM3h8UIw2jLP,Raj Solanki,First,John Barry,9,33,WON,81,41,31,129,41,26,41,28,57,0,26,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/nM3h8UIw2jLP,John Barry,First,Raj Solanki,10,27,WON,92,100,68,140,27,42,0,0,32,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/nM3h8UIw2jLP,Raj Solanki,Second,John Barry,10,24,LOST,20,26,26,33,140,85,26,40,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/nM3h8UIw2jLP,John Barry,Second,Raj Solanki,11,27,WON,30,59,45,85,59,140,47,20,16,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/nM3h8UIw2jLP,Raj Solanki,First,John Barry,11,27,LOST,28,3,93,37,40,39,26,58,24,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/nM3h8UIw2jLP,John Barry,First,Raj Solanki,12,22,WON,100,45,100,100,60,47,33,16,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/nM3h8UIw2jLP,Raj Solanki,Second,John Barry,12,21,LOST,41,43,41,43,45,36,85,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Deryck Breinburg,Second,Kenta Ishibashi,1,24,LOST,42,81,121,43,30,45,40,51,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Kenta Ishibashi,First,Deryck Breinburg,1,26,WON,50,97,81,95,50,55,33,22,18,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Deryck Breinburg,First,Kenta Ishibashi,2,23,WON,26,48,92,84,69,55,83,44,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Kenta Ishibashi,Second,Deryck Breinburg,2,21,LOST,60,24,43,24,40,26,81,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Deryck Breinburg,Second,Kenta Ishibashi,3,24,LOST,81,41,95,31,26,28,45,60,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Kenta Ishibashi,First,Deryck Breinburg,3,27,WON,26,100,30,140,51,44,27,43,40,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Deryck Breinburg,First,Kenta Ishibashi,4,30,LOST,45,87,100,55,36,19,22,81,40,0,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Kenta Ishibashi,Second,Deryck Breinburg,4,29,WON,22,85,35,39,60,24,60,140,0,36,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Deryck Breinburg,Second,Kenta Ishibashi,5,27,LOST,39,45,70,140,15,11,45,26,86,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Kenta Ishibashi,First,Deryck Breinburg,5,30,WON,26,45,58,26,30,66,60,60,65,65,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Deryck Breinburg,First,Kenta Ishibashi,6,18,LOST,58,60,32,81,41,85,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Kenta Ishibashi,Second,Deryck Breinburg,6,18,WON,24,100,140,140,57,40,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Deryck Breinburg,Second,Kenta Ishibashi,7,24,WON,41,140,45,41,60,60,54,60,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Kenta Ishibashi,First,Deryck Breinburg,7,24,LOST,26,47,59,64,76,100,81,8,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Deryck Breinburg,First,Kenta Ishibashi,8,24,WON,60,95,123,85,52,31,15,40,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Kenta Ishibashi,Second,Deryck Breinburg,8,21,LOST,83,119,24,26,45,32,58,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Deryck Breinburg,Second,Kenta Ishibashi,9,24,LOST,22,22,66,85,85,38,60,105,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Kenta Ishibashi,First,Deryck Breinburg,9,25,WON,81,40,95,45,100,82,38,16,4,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Deryck Breinburg,First,Kenta Ishibashi,10,29,WON,31,60,76,33,81,45,41,25,76,33,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Kenta Ishibashi,Second,Deryck Breinburg,10,27,LOST,36,39,60,22,52,41,44,45,44,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Deryck Breinburg,Second,Kenta Ishibashi,11,30,LOST,60,81,50,100,18,60,46,30,36,0,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Kenta Ishibashi,First,Deryck Breinburg,11,33,WON,7,45,85,36,60,60,58,46,82,14,8,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Deryck Breinburg,First,Kenta Ishibashi,12,30,LOST,140,22,63,47,80,26,41,42,30,0,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/UxSaPyrhrqnz,Kenta Ishibashi,Second,Deryck Breinburg,12,29,WON,40,41,41,5,121,100,41,80,0,32,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Louis Jackson,First,Jethro Norman,1,29,WON,100,36,30,39,40,125,27,80,0,24,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Jethro Norman,Second,Louis Jackson,1,27,LOST,45,64,34,22,14,11,33,26,8,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Louis Jackson,Second,Jethro Norman,2,29,WON,70,55,100,55,41,45,20,55,5,55,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Jethro Norman,First,Louis Jackson,2,30,LOST,37,53,16,60,11,28,45,17,132,42,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Louis Jackson,First,Jethro Norman,3,22,WON,100,25,100,85,45,53,69,24,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Jethro Norman,Second,Louis Jackson,3,21,LOST,69,6,26,3,26,26,60,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Louis Jackson,Second,Jethro Norman,4,34,WON,43,80,25,45,43,40,41,30,38,60,16,40,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Jethro Norman,First,Louis Jackson,4,36,LOST,45,58,43,27,13,31,45,47,80,40,32,30,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Louis Jackson,First,Jethro Norman,5,39,LOST,60,30,36,85,31,60,10,26,59,48,46,0,0,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Jethro Norman,Second,Louis Jackson,5,38,WON,60,26,55,45,72,6,26,45,26,40,29,31,40,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Louis Jackson,Second,Jethro Norman,6,26,WON,81,82,26,100,15,59,47,26,65,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Jethro Norman,First,Louis Jackson,6,27,LOST,22,25,43,38,41,45,17,45,45,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Louis Jackson,First,Jethro Norman,7,33,WON,59,60,30,47,10,17,45,60,59,74,40,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Jethro Norman,Second,Louis Jackson,7,30,LOST,26,43,26,18,30,55,67,15,70,2,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Louis Jackson,Second,Jethro Norman,8,31,WON,59,60,60,68,100,57,59,0,14,0,24,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Jethro Norman,First,Louis Jackson,8,33,LOST,41,26,100,5,85,57,45,33,26,27,18,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Louis Jackson,First,Jethro Norman,9,36,WON,90,85,50,45,100,73,38,10,0,0,0,10,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/RwVegYUxTri9,Jethro Norman,Second,Louis Jackson,9,33,LOST,156,45,28,85,40,22,76,17,7,11,0,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,John Barry,First,Kenta Ishibashi,1,35,WON,85,45,59,70,40,43,61,23,28,31,0,16,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,Kenta Ishibashi,Second,John Barry,1,33,LOST,17,77,100,22,81,7,22,26,39,29,41,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,John Barry,Second,Kenta Ishibashi,2,21,WON,54,180,44,125,43,0,55,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,Kenta Ishibashi,First,John Barry,2,21,LOST,60,55,19,60,22,85,83,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,John Barry,First,Kenta Ishibashi,3,27,LOST,85,41,140,85,98,32,0,18,0,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,Kenta Ishibashi,Second,John Barry,3,26,WON,26,26,59,28,100,83,100,39,40,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,John Barry,Second,Kenta Ishibashi,4,18,LOST,45,41,135,100,44,100,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,Kenta Ishibashi,First,John Barry,4,20,WON,140,43,135,55,45,75,8,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,John Barry,First,Kenta Ishibashi,5,23,WON,140,60,30,46,85,39,49,52,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,Kenta Ishibashi,Second,John Barry,5,21,LOST,83,41,125,30,83,28,24,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,John Barry,Second,Kenta Ishibashi,6,24,LOST,140,60,58,30,66,57,50,0,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,Kenta Ishibashi,First,John Barry,6,25,WON,48,39,95,140,59,42,38,24,16,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,John Barry,First,Kenta Ishibashi,7,21,WON,60,92,180,45,92,0,32,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,Kenta Ishibashi,Second,John Barry,7,18,LOST,45,80,81,60,100,41,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,John Barry,Second,Kenta Ishibashi,8,18,LOST,58,70,100,60,107,58,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,Kenta Ishibashi,First,John Barry,8,21,WON,60,50,50,81,140,31,89,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,John Barry,First,Kenta Ishibashi,9,30,LOST,100,45,55,40,43,10,45,51,92,0,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,Kenta Ishibashi,Second,John Barry,9,30,WON,43,30,45,60,98,26,43,76,40,40,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,John Barry,Second,Kenta Ishibashi,10,27,LOST,58,45,45,28,100,45,100,40,8,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,Kenta Ishibashi,First,John Barry,10,28,WON,59,28,47,81,26,85,54,96,1,24,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,John Barry,First,Kenta Ishibashi,11,21,WON,32,100,100,99,43,59,68,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,Kenta Ishibashi,Second,John Barry,11,18,LOST,100,45,11,43,45,64,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,John Barry,Second,Kenta Ishibashi,12,24,WON,100,45,85,37,55,66,45,68,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,Kenta Ishibashi,First,John Barry,12,24,LOST,60,45,63,7,25,45,100,22,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,John Barry,First,Kenta Ishibashi,13,21,WON,55,140,70,60,70,58,48,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,Kenta Ishibashi,Second,John Barry,13,18,LOST,26,55,140,24,21,41,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,John Barry,Second,Kenta Ishibashi,14,21,LOST,80,45,45,45,39,100,100,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ROQX0Uto8RRJ,Kenta Ishibashi,First,John Barry,14,23,WON,36,100,59,85,78,17,54,72,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/L8FtOMZXswvL,Shaun Francome,First,Raj Solanki,1,23,WON,76,81,140,26,20,85,32,41,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/L8FtOMZXswvL,Raj Solanki,Second,Shaun Francome,1,21,LOST,52,17,50,60,80,24,45,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/L8FtOMZXswvL,Shaun Francome,Second,Raj Solanki,2,18,WON,43,125,180,53,55,45,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/L8FtOMZXswvL,Raj Solanki,First,Shaun Francome,2,18,LOST,47,20,94,92,28,77,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/L8FtOMZXswvL,Shaun Francome,First,Raj Solanki,3,22,WON,66,60,64,95,81,47,48,40,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/L8FtOMZXswvL,Raj Solanki,Second,Shaun Francome,3,21,LOST,11,45,51,60,81,39,30,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/L8FtOMZXswvL,Shaun Francome,Second,Raj Solanki,4,30,WON,63,60,95,41,70,45,33,78,12,4,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/L8FtOMZXswvL,Raj Solanki,First,Shaun Francome,4,30,LOST,37,43,11,55,41,28,83,45,60,25,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/L8FtOMZXswvL,Shaun Francome,First,Raj Solanki,5,21,WON,83,100,60,77,35,88,58,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/L8FtOMZXswvL,Raj Solanki,Second,Shaun Francome,5,18,LOST,45,100,24,30,40,60,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/L8FtOMZXswvL,Shaun Francome,Second,Raj Solanki,6,20,WON,95,100,83,74,54,60,35,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/L8FtOMZXswvL,Raj Solanki,First,Shaun Francome,6,21,LOST,41,36,43,21,36,43,95,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/L8FtOMZXswvL,Shaun Francome,First,Raj Solanki,7,21,WON,100,66,123,81,26,53,52,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/L8FtOMZXswvL,Raj Solanki,Second,Shaun Francome,7,18,LOST,45,26,60,40,59,60,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/L8FtOMZXswvL,Shaun Francome,Second,Raj Solanki,8,23,WON,48,121,60,48,100,92,0,32,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/L8FtOMZXswvL,Raj Solanki,First,Shaun Francome,8,24,LOST,81,45,89,66,70,41,41,0,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Raj Solanki,Second,Kenta Ishibashi,1,27,LOST,140,41,58,55,26,5,38,43,39,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Kenta Ishibashi,First,Raj Solanki,1,29,WON,85,7,81,100,10,20,45,85,40,28,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Raj Solanki,First,Kenta Ishibashi,2,30,WON,140,43,22,45,41,9,40,60,25,76,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Kenta Ishibashi,Second,Raj Solanki,2,27,LOST,36,100,26,43,70,85,45,42,34,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Raj Solanki,Second,Kenta Ishibashi,3,33,LOST,60,41,22,26,98,25,40,45,52,46,37,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Kenta Ishibashi,First,Raj Solanki,3,35,WON,60,45,26,45,60,60,42,26,59,46,0,32,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Raj Solanki,First,Kenta Ishibashi,4,24,LOST,3,22,30,98,83,26,76,60,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Kenta Ishibashi,Second,Raj Solanki,4,22,WON,26,121,47,24,30,140,73,40,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Raj Solanki,Second,Kenta Ishibashi,5,24,LOST,36,84,41,38,66,36,62,7,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Kenta Ishibashi,First,Raj Solanki,5,27,WON,30,100,26,41,41,45,81,97,40,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Raj Solanki,First,Kenta Ishibashi,6,24,LOST,100,93,43,58,26,21,23,40,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Kenta Ishibashi,Second,Raj Solanki,6,22,WON,55,85,81,60,140,40,20,20,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Raj Solanki,Second,Kenta Ishibashi,7,15,LOST,60,41,45,81,26,,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Kenta Ishibashi,First,Raj Solanki,7,18,WON,180,85,58,45,82,51,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Raj Solanki,First,Kenta Ishibashi,8,30,LOST,85,26,41,100,30,43,73,79,0,0,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Kenta Ishibashi,Second,Raj Solanki,8,28,WON,60,21,40,100,83,43,60,14,40,40,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Raj Solanki,Second,Kenta Ishibashi,9,38,WON,26,41,30,100,55,28,60,33,8,24,44,20,32,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Kenta Ishibashi,First,Raj Solanki,9,39,LOST,24,11,100,81,100,83,49,33,10,0,0,0,6,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Raj Solanki,First,Kenta Ishibashi,10,30,LOST,7,26,41,100,60,85,26,41,70,13,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/LySa0o5ytzYR,Kenta Ishibashi,Second,Raj Solanki,10,30,WON,40,11,41,45,32,140,36,60,15,81,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Deryck Breinburg,First,Jamie Young,1,30,LOST,7,38,72,81,36,28,83,32,60,29,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Jamie Young,Second,Deryck Breinburg,1,29,WON,7,41,81,41,60,85,78,64,12,32,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Deryck Breinburg,Second,Jamie Young,2,30,LOST,60,37,41,122,28,45,26,45,77,0,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Jamie Young,First,Deryck Breinburg,2,33,WON,0,59,43,28,86,100,60,24,27,44,30,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Deryck Breinburg,First,Jamie Young,3,28,WON,0,85,58,45,140,45,41,39,28,20,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Jamie Young,Second,Deryck Breinburg,3,27,LOST,32,26,90,99,42,60,41,21,35,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Deryck Breinburg,Second,Jamie Young,4,22,WON,125,60,60,22,41,140,33,20,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Jamie Young,First,Deryck Breinburg,4,24,LOST,0,59,63,60,81,84,42,82,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Deryck Breinburg,First,Jamie Young,5,32,WON,0,41,36,66,84,45,138,34,17,20,20,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Jamie Young,Second,Deryck Breinburg,5,30,LOST,41,54,60,58,60,89,33,27,22,37,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Deryck Breinburg,Second,Jamie Young,6,30,LOST,85,42,81,99,41,60,57,0,18,0,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Jamie Young,First,Deryck Breinburg,6,32,WON,0,100,59,84,45,45,41,47,0,40,40,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Deryck Breinburg,First,Jamie Young,7,30,LOST,0,24,28,83,37,43,3,85,21,41,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Jamie Young,Second,Deryck Breinburg,7,28,WON,30,45,55,59,96,75,41,24,36,40,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Deryck Breinburg,Second,Jamie Young,8,36,WON,58,60,26,26,98,41,28,38,13,32,32,49,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Jamie Young,First,Deryck Breinburg,8,36,LOST,0,28,67,54,26,36,45,30,26,45,80,24,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Deryck Breinburg,First,Jamie Young,9,57,LOST,0,45,7,3,11,78,24,26,41,121,26,79,32,4,2,0,0,0,0
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Jamie Young,Second,Deryck Breinburg,9,55,WON,7,61,100,60,41,44,69,47,24,16,8,0,0,12,0,6,4,0,2
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Deryck Breinburg,Second,Jamie Young,10,32,WON,28,60,38,61,26,41,43,66,44,70,24,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Jamie Young,First,Deryck Breinburg,10,33,LOST,0,62,60,60,44,92,60,42,25,46,6,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Deryck Breinburg,First,Jamie Young,11,24,LOST,0,45,92,30,81,53,83,41,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Jamie Young,Second,Deryck Breinburg,11,24,WON,49,81,45,47,30,100,97,52,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Deryck Breinburg,Second,Jamie Young,12,27,LOST,41,24,95,22,90,60,17,54,29,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Jamie Young,First,Deryck Breinburg,12,29,WON,0,43,81,59,66,45,65,43,20,79,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Deryck Breinburg,First,Jamie Young,13,24,LOST,0,62,60,41,81,81,26,13,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Nr02ZHXJzYvI,Jamie Young,Second,Deryck Breinburg,13,22,WON,60,134,60,97,43,43,44,20,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,John Barry,First,Jamie Young,1,20,WON,55,55,68,121,60,60,82,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,Jamie Young,Second,John Barry,1,18,LOST,41,41,96,36,100,97,,,,,,,,,,,,,
