Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/9ry8qWaR0cjO,Joe Toy,Second,Troy Power,1,30,LOST,22,28,42,93,45,9,40,39,28,61,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/9ry8qWaR0cjO,Troy Power,First,Joe Toy,1,33,WON,30,45,29,59,30,43,57,44,92,32,40,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/9ry8qWaR0cjO,Joe Toy,First,Troy Power,2,24,LOST,60,50,100,81,26,93,27,24,,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/9ry8qWaR0cjO,Troy Power,Second,Joe Toy,2,24,WON,45,16,29,125,60,99,87,40,,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/PHR9xjzKSmCj,John Power,First,Teddie Stanford,1,15,WON,55,135,60,180,71,,,,,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/PHR9xjzKSmCj,Teddie Stanford,Second,John Power,1,12,LOST,38,38,57,40,,,,,,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/PHR9xjzKSmCj,John Power,Second,Teddie Stanford,2,18,WON,60,140,83,100,58,60,,,,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/PHR9xjzKSmCj,Teddie Stanford,First,John Power,2,18,LOST,54,33,41,63,41,41,,,,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/OcsUunJ0Jwxz,Caden Stroud,Second,Joe Toy,1,45,LOST,30,81,60,24,43,15,22,33,14,87,0,76,14,0,0,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/OcsUunJ0Jwxz,Joe Toy,First,Caden Stroud,1,46,WON,41,27,60,9,41,40,28,60,22,31,52,27,39,12,0,12
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/OcsUunJ0Jwxz,Caden Stroud,First,Joe Toy,2,45,LOST,100,60,11,41,81,100,38,20,33,10,0,0,0,5,0,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/OcsUunJ0Jwxz,Joe Toy,Second,Caden Stroud,2,45,WON,57,45,47,63,43,60,58,88,30,0,0,0,0,0,10,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/FoH3yyFeKx31,Teddie Stanford,Second,Troy Power,1,21,LOST,35,45,57,47,9,33,18,,,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/FoH3yyFeKx31,Troy Power,First,Teddie Stanford,1,23,WON,100,59,42,30,59,96,97,18,,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/FoH3yyFeKx31,Teddie Stanford,First,Troy Power,2,27,LOST,13,29,16,95,11,57,76,45,15,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/FoH3yyFeKx31,Troy Power,Second,Teddie Stanford,2,26,WON,100,15,40,100,46,15,35,118,32,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/DbfLwH7iZGAg,Joe Toy,Second,John Power,1,18,LOST,42,41,21,31,65,127,,,,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/DbfLwH7iZGAg,John Power,First,Joe Toy,1,19,WON,140,100,60,60,65,68,8,,,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/DbfLwH7iZGAg,Joe Toy,First,John Power,2,24,LOST,45,45,43,24,24,24,28,29,,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/DbfLwH7iZGAg,John Power,Second,Joe Toy,2,24,WON,60,83,59,59,83,57,80,20,,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/oBgFxN2MirMQ,Troy Power,Second,Caden Stroud,1,20,WON,58,99,96,56,60,104,28,,,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/oBgFxN2MirMQ,Caden Stroud,First,Troy Power,1,21,LOST,9,43,81,58,30,40,60,,,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/oBgFxN2MirMQ,Troy Power,First,Caden Stroud,2,21,WON,54,10,100,140,100,30,67,,,,,,,,,
Redhill,,,04/07/2025,Group 4,https://www.dartsatlas.com/matches/oBgFxN2MirMQ,Caden Stroud,Second,Troy Power,2,18,LOST,81,7,51,16,85,31,,,,,,,,,,
