Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/7lDsX3qIg7wg,Steve Henry,First,John Green,2,27,LOST,22,38,100,83,47,60,45,45,45,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/7lDsX3qIg7wg,John Green,Second,Steve Henry,2,25,WON,26,41,140,30,45,47,60,80,32,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/7lDsX3qIg7wg,Steve Henry,Second,John Green,3,33,WON,59,31,46,41,81,24,45,35,53,54,32,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/7lDsX3qIg7wg,John Green,First,Steve Henry,3,33,LOST,55,125,24,45,43,41,100,28,20,0,0,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/7lDsX3qIg7wg,Steve Henry,First,John Green,4,21,WON,57,95,39,71,83,80,76,,,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/7lDsX3qIg7wg,John Green,Second,Steve Henry,4,18,LOST,85,66,60,100,81,61,,,,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/7lDsX3qIg7wg,Steve Henry,Second,John Green,5,29,WON,45,45,23,31,42,121,57,45,35,57,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/7lDsX3qIg7wg,John Green,First,Steve Henry,5,30,LOST,43,26,26,26,85,41,60,100,24,45,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/7lDsX3qIg7wg,Steve Henry,First,John Green,6,24,LOST,44,45,57,79,95,116,45,0,,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/7lDsX3qIg7wg,John Green,Second,Steve Henry,6,23,WON,60,55,45,60,100,59,56,66,,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/7lDsX3qIg7wg,Steve Henry,Second,John Green,7,25,WON,31,171,83,79,57,40,20,10,10,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/7lDsX3qIg7wg,John Green,First,Steve Henry,7,27,LOST,60,60,36,100,60,30,45,32,58,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/DgXgHVRIgQXM,Kian Dominguez,Second,Paul Upfold,1,26,WON,21,85,41,55,60,60,59,80,40,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/DgXgHVRIgQXM,Paul Upfold,First,Kian Dominguez,1,27,LOST,100,119,11,36,27,81,41,32,14,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/DgXgHVRIgQXM,Kian Dominguez,First,Paul Upfold,2,24,LOST,59,47,21,41,45,43,27,9,,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/DgXgHVRIgQXM,Paul Upfold,Second,Kian Dominguez,2,23,WON,140,97,81,42,57,28,0,56,,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/DgXgHVRIgQXM,Kian Dominguez,Second,Paul Upfold,3,21,WON,122,59,60,55,100,73,32,,,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/DgXgHVRIgQXM,Paul Upfold,First,Kian Dominguez,3,21,LOST,60,100,41,100,92,68,30,,,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/DgXgHVRIgQXM,Kian Dominguez,First,Paul Upfold,4,21,WON,45,70,81,45,135,61,64,,,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/DgXgHVRIgQXM,Paul Upfold,Second,Kian Dominguez,4,18,LOST,100,100,81,60,68,43,,,,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/DgXgHVRIgQXM,Kian Dominguez,Second,Paul Upfold,5,22,WON,81,59,100,26,81,99,19,36,,,,,
Morden,,,10/08/2025,Last 16,https://www.dartsatlas.com/matches/DgXgHVRIgQXM,Paul Upfold,First,Kian Dominguez,5,24,LOST,32,98,82,89,45,99,36,0,,,,,
