Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11
Ruislip,,,25/07/2025,Final,https://www.dartsatlas.com/matches/FtUArWKGeYSz,Charlie Green,Second,Josh Hook,11,15,WON,115,100,95,134,57,,,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/9dJYAKom4lXp,Tyla Samson,Second,Josh Hook,1,18,LOST,43,45,13,42,60,60,,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/9dJYAKom4lXp,Josh Hook,First,Tyla Samson,1,20,WON,80,41,59,81,100,108,32,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/9dJYAKom4lXp,Tyla Samson,First,Josh Hook,2,22,WON,26,140,99,60,48,58,30,40,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/9dJYAKom4lXp,Josh Hook,Second,Tyla Samson,2,21,LOST,45,17,136,57,41,60,26,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/9dJYAKom4lXp,Tyla Samson,Second,Josh Hook,3,18,LOST,98,100,100,81,61,41,,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/9dJYAKom4lXp,Josh Hook,First,Tyla Samson,3,21,WON,100,83,134,60,40,38,46,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/9dJYAKom4lXp,Tyla Samson,First,Josh Hook,4,24,LOST,85,95,41,38,96,60,12,34,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/9dJYAKom4lXp,Josh Hook,Second,Tyla Samson,4,23,WON,40,140,140,60,81,20,10,10,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/9dJYAKom4lXp,Tyla Samson,Second,Josh Hook,5,15,LOST,38,60,125,41,99,,,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/9dJYAKom4lXp,Josh Hook,First,Tyla Samson,5,18,WON,41,180,41,41,78,120,,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/9dJYAKom4lXp,Tyla Samson,First,Josh Hook,6,18,LOST,41,45,65,11,55,140,,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/9dJYAKom4lXp,Josh Hook,Second,Tyla Samson,6,18,WON,125,81,60,78,57,100,,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/691Peps2QCt4,Charlie Green,First,George Bamber,1,17,WON,41,97,59,125,133,46,,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/691Peps2QCt4,George Bamber,Second,Charlie Green,1,15,LOST,45,28,135,77,39,,,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/691Peps2QCt4,Charlie Green,Second,George Bamber,2,18,WON,139,41,81,100,120,20,,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/691Peps2QCt4,George Bamber,First,Charlie Green,2,18,LOST,56,27,68,40,40,31,,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/691Peps2QCt4,Charlie Green,First,George Bamber,3,26,WON,85,60,40,100,46,119,11,20,20,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/691Peps2QCt4,George Bamber,Second,Charlie Green,3,24,LOST,41,70,81,80,66,50,48,45,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/691Peps2QCt4,Charlie Green,Second,George Bamber,4,21,LOST,78,70,60,97,80,56,50,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/691Peps2QCt4,George Bamber,First,Charlie Green,4,23,WON,57,93,55,26,55,59,138,18,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/691Peps2QCt4,Charlie Green,First,George Bamber,5,21,WON,81,140,60,60,60,80,20,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/691Peps2QCt4,George Bamber,Second,Charlie Green,5,18,LOST,42,54,70,60,27,138,,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/691Peps2QCt4,Charlie Green,Second,George Bamber,6,17,WON,125,100,94,60,82,40,,,,,
Ruislip,,,25/07/2025,Semi-Final,https://www.dartsatlas.com/matches/691Peps2QCt4,George Bamber,First,Charlie Green,6,18,LOST,81,75,41,5,41,40,,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/0PXLyyYkG4bS,John Mcdermott,Second,Tyla Samson,1,27,LOST,60,54,60,140,22,45,41,55,18,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/0PXLyyYkG4bS,Tyla Samson,First,John Mcdermott,1,30,WON,45,42,100,60,85,42,59,52,8,8,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/0PXLyyYkG4bS,John Mcdermott,First,Tyla Samson,2,17,WON,22,80,83,82,140,94,,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/0PXLyyYkG4bS,Tyla Samson,Second,John Mcdermott,2,15,LOST,125,100,81,99,40,,,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/0PXLyyYkG4bS,John Mcdermott,Second,Tyla Samson,3,15,LOST,41,119,41,44,45,,,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/0PXLyyYkG4bS,Tyla Samson,First,John Mcdermott,3,16,WON,82,140,140,68,61,10,,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/0PXLyyYkG4bS,John Mcdermott,First,Tyla Samson,4,18,LOST,91,41,100,41,59,79,,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/0PXLyyYkG4bS,Tyla Samson,Second,John Mcdermott,4,18,WON,95,66,140,9,91,100,,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/0PXLyyYkG4bS,John Mcdermott,Second,Tyla Samson,5,22,WON,180,60,26,24,56,22,119,14,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/0PXLyyYkG4bS,Tyla Samson,First,John Mcdermott,5,24,LOST,43,100,96,43,43,42,36,74,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/0PXLyyYkG4bS,John Mcdermott,First,Tyla Samson,6,27,LOST,100,26,36,41,58,45,29,54,61,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/0PXLyyYkG4bS,Tyla Samson,Second,John Mcdermott,6,25,WON,100,40,48,28,83,66,44,52,40,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/TcYCWiu4SBuQ,Jono Harding,Second,Josh Hook,1,23,WON,100,100,96,30,45,58,32,40,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/TcYCWiu4SBuQ,Josh Hook,First,Jono Harding,1,24,LOST,41,42,135,41,62,85,31,0,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/TcYCWiu4SBuQ,Jono Harding,First,Josh Hook,2,24,LOST,79,45,100,40,60,43,98,27,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/TcYCWiu4SBuQ,Josh Hook,Second,Jono Harding,2,22,WON,40,100,43,95,97,114,0,12,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/TcYCWiu4SBuQ,Jono Harding,Second,Josh Hook,3,21,LOST,60,95,125,41,44,31,50,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/TcYCWiu4SBuQ,Josh Hook,First,Jono Harding,3,23,WON,60,100,121,47,29,60,68,16,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/TcYCWiu4SBuQ,Jono Harding,First,Josh Hook,4,24,LOST,80,100,36,80,83,54,28,20,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/TcYCWiu4SBuQ,Josh Hook,Second,Jono Harding,4,23,WON,98,60,58,80,60,93,36,16,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/TcYCWiu4SBuQ,Jono Harding,Second,Josh Hook,5,15,LOST,44,30,85,22,45,,,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/TcYCWiu4SBuQ,Josh Hook,First,Jono Harding,5,18,WON,96,80,100,61,80,84,,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/7zcl3QInQrcR,Charlie Green,First,Luke Jackman,1,19,WON,60,81,125,95,60,40,40,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/7zcl3QInQrcR,Luke Jackman,Second,Charlie Green,1,18,LOST,37,23,57,60,11,100,,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/7zcl3QInQrcR,Charlie Green,Second,Luke Jackman,2,17,WON,140,100,45,96,100,20,,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/7zcl3QInQrcR,Luke Jackman,First,Charlie Green,2,18,LOST,80,81,85,41,100,76,,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/7zcl3QInQrcR,Charlie Green,First,Luke Jackman,3,15,WON,180,60,60,134,67,,,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/7zcl3QInQrcR,Luke Jackman,Second,Charlie Green,3,12,LOST,75,69,60,23,,,,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/7zcl3QInQrcR,Charlie Green,Second,Luke Jackman,4,20,WON,60,55,134,60,85,83,24,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/7zcl3QInQrcR,Luke Jackman,First,Charlie Green,4,21,LOST,45,57,60,43,60,60,70,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/hgseBBczQDUp,George Bamber,Second,Rob Message,1,26,WON,39,24,45,58,93,92,41,53,56,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/hgseBBczQDUp,Rob Message,First,George Bamber,1,27,LOST,47,25,45,100,81,97,36,40,22,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/hgseBBczQDUp,George Bamber,First,Rob Message,2,24,LOST,58,81,81,57,96,43,65,0,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/hgseBBczQDUp,Rob Message,Second,George Bamber,2,23,WON,60,45,100,26,81,99,65,25,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/hgseBBczQDUp,George Bamber,Second,Rob Message,3,16,WON,81,92,140,100,48,40,,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/hgseBBczQDUp,Rob Message,First,George Bamber,3,18,LOST,60,41,7,45,43,100,,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/hgseBBczQDUp,George Bamber,First,Rob Message,4,27,LOST,98,37,7,9,100,40,42,36,38,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/hgseBBczQDUp,Rob Message,Second,George Bamber,4,26,WON,41,60,140,60,54,85,41,0,20,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/hgseBBczQDUp,George Bamber,Second,Rob Message,5,27,WON,28,43,56,96,55,44,40,47,92,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/hgseBBczQDUp,Rob Message,First,George Bamber,5,27,LOST,30,26,41,140,100,60,39,45,0,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/hgseBBczQDUp,George Bamber,First,Rob Message,6,19,WON,134,64,59,44,96,80,24,,,,
Ruislip,,,25/07/2025,Quarter-Final,https://www.dartsatlas.com/matches/hgseBBczQDUp,Rob Message,Second,George Bamber,6,18,LOST,60,60,41,41,26,40,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/MhJGxqtgnt0h,Edgar Znutins,First,John Mcdermott,1,18,WON,43,100,140,90,96,32,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/MhJGxqtgnt0h,John Mcdermott,Second,Edgar Znutins,1,15,LOST,40,60,121,100,44,,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/MhJGxqtgnt0h,Edgar Znutins,Second,John Mcdermott,2,18,LOST,81,100,58,43,79,130,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/MhJGxqtgnt0h,John Mcdermott,First,Edgar Znutins,2,21,WON,41,140,76,60,82,70,32,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/MhJGxqtgnt0h,Edgar Znutins,First,John Mcdermott,3,18,LOST,100,86,80,120,59,36,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/MhJGxqtgnt0h,John Mcdermott,Second,Edgar Znutins,3,17,WON,59,100,60,140,86,56,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/MhJGxqtgnt0h,Edgar Znutins,Second,John Mcdermott,4,15,WON,125,57,137,42,140,,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/MhJGxqtgnt0h,John Mcdermott,First,Edgar Znutins,4,15,LOST,121,81,55,80,58,,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/MhJGxqtgnt0h,Edgar Znutins,First,John Mcdermott,5,21,LOST,60,45,100,60,60,45,108,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/MhJGxqtgnt0h,John Mcdermott,Second,Edgar Znutins,5,20,WON,66,56,58,140,60,91,30,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/MhJGxqtgnt0h,Edgar Znutins,Second,John Mcdermott,6,18,LOST,42,100,59,81,59,44,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/MhJGxqtgnt0h,John Mcdermott,First,Edgar Znutins,6,20,WON,96,44,36,42,83,100,100,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vU8UzEVuKH1z,Steve Henry,Second,Tyla Samson,1,21,LOST,43,11,139,81,28,133,26,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vU8UzEVuKH1z,Tyla Samson,First,Steve Henry,1,22,WON,121,125,100,78,64,0,9,4,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vU8UzEVuKH1z,Steve Henry,First,Tyla Samson,2,24,LOST,81,57,33,58,83,56,49,66,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vU8UzEVuKH1z,Tyla Samson,Second,Steve Henry,2,23,WON,70,60,100,60,41,120,12,38,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vU8UzEVuKH1z,Steve Henry,Second,Tyla Samson,3,15,LOST,25,73,97,95,65,,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vU8UzEVuKH1z,Tyla Samson,First,Steve Henry,3,16,WON,140,100,44,131,46,40,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vU8UzEVuKH1z,Steve Henry,First,Tyla Samson,4,22,WON,79,85,57,57,84,95,4,40,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vU8UzEVuKH1z,Tyla Samson,Second,Steve Henry,4,21,LOST,96,60,84,60,79,80,32,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vU8UzEVuKH1z,Steve Henry,Second,Tyla Samson,5,21,LOST,82,133,58,57,63,26,22,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vU8UzEVuKH1z,Tyla Samson,First,Steve Henry,5,22,WON,100,100,45,60,58,96,10,32,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/UC6YWOqE2dqK,Jono Harding,First,Ryan Howard,1,18,LOST,7,60,26,60,39,43,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/UC6YWOqE2dqK,Ryan Howard,Second,Jono Harding,1,18,WON,100,42,100,121,98,40,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/UC6YWOqE2dqK,Jono Harding,Second,Ryan Howard,2,26,WON,77,60,45,41,60,84,28,98,8,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/UC6YWOqE2dqK,Ryan Howard,First,Jono Harding,2,27,LOST,41,44,96,80,28,76,60,60,14,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/UC6YWOqE2dqK,Jono Harding,First,Ryan Howard,3,23,WON,58,24,83,60,100,60,42,74,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/UC6YWOqE2dqK,Ryan Howard,Second,Jono Harding,3,21,LOST,96,97,40,98,28,51,51,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/UC6YWOqE2dqK,Jono Harding,Second,Ryan Howard,4,24,LOST,100,37,140,43,21,45,43,17,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/UC6YWOqE2dqK,Ryan Howard,First,Jono Harding,4,27,WON,20,21,87,78,137,78,60,10,10,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/UC6YWOqE2dqK,Jono Harding,First,Ryan Howard,5,24,LOST,65,60,26,47,130,60,24,41,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/UC6YWOqE2dqK,Ryan Howard,Second,Jono Harding,5,22,WON,44,96,46,59,111,75,50,20,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/UC6YWOqE2dqK,Jono Harding,Second,Ryan Howard,6,27,WON,60,45,140,26,21,127,34,36,12,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/UC6YWOqE2dqK,Ryan Howard,First,Jono Harding,6,27,LOST,83,32,23,134,59,45,22,79,22,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/UC6YWOqE2dqK,Jono Harding,First,Ryan Howard,7,30,WON,40,125,60,60,41,87,28,22,7,31,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/UC6YWOqE2dqK,Ryan Howard,Second,Jono Harding,7,27,LOST,41,99,58,59,100,100,24,15,3,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/GB4WDzV9zufj,Josh Hook,Second,James Willcox,1,24,WON,43,95,100,57,60,96,0,50,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/GB4WDzV9zufj,James Willcox,First,Josh Hook,1,24,LOST,57,100,42,92,33,87,65,19,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/GB4WDzV9zufj,Josh Hook,First,James Willcox,2,21,LOST,30,43,41,29,98,58,170,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/GB4WDzV9zufj,James Willcox,Second,Josh Hook,2,20,WON,96,97,58,100,40,54,56,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/GB4WDzV9zufj,Josh Hook,Second,James Willcox,3,15,LOST,25,41,55,121,45,,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/GB4WDzV9zufj,James Willcox,First,Josh Hook,3,18,WON,100,76,96,49,81,99,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/GB4WDzV9zufj,Josh Hook,First,James Willcox,4,17,WON,100,70,79,100,60,92,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/GB4WDzV9zufj,James Willcox,Second,Josh Hook,4,15,LOST,131,60,59,140,87,,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/GB4WDzV9zufj,Josh Hook,Second,James Willcox,5,19,WON,78,28,39,100,81,153,22,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/GB4WDzV9zufj,James Willcox,First,Josh Hook,5,21,LOST,80,25,96,45,26,43,40,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/GB4WDzV9zufj,Josh Hook,First,James Willcox,6,19,WON,77,121,57,97,45,64,40,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/GB4WDzV9zufj,James Willcox,Second,Josh Hook,6,18,LOST,83,40,121,100,89,52,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/74WbwvvfA53x,Charlie Green,First,Jaime Message,1,33,WON,45,180,60,100,81,3,24,4,0,0,4
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/74WbwvvfA53x,Jaime Message,Second,Charlie Green,1,30,LOST,41,75,60,43,100,40,32,60,40,5,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/74WbwvvfA53x,Charlie Green,Second,Jaime Message,2,20,WON,180,81,60,60,41,59,20,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/74WbwvvfA53x,Jaime Message,First,Charlie Green,2,21,LOST,60,81,55,100,91,84,10,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/74WbwvvfA53x,Charlie Green,First,Jaime Message,3,19,WON,100,58,97,60,60,86,40,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/74WbwvvfA53x,Jaime Message,Second,Charlie Green,3,18,LOST,41,81,47,60,70,32,,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/74WbwvvfA53x,Charlie Green,Second,Jaime Message,4,26,WON,60,100,81,60,60,60,60,0,20,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/74WbwvvfA53x,Jaime Message,First,Charlie Green,4,27,LOST,95,73,85,31,51,60,47,54,0,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vdzZFEstPsOm,Ross Lee,Second,Luke Jackman,1,30,LOST,62,45,79,61,118,60,36,24,0,8,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vdzZFEstPsOm,Luke Jackman,First,Ross Lee,1,31,WON,55,75,81,100,58,64,20,36,9,1,2
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vdzZFEstPsOm,Ross Lee,First,Luke Jackman,2,24,LOST,79,27,41,31,98,100,29,78,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vdzZFEstPsOm,Luke Jackman,Second,Ross Lee,2,24,WON,100,40,96,33,44,44,95,49,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vdzZFEstPsOm,Ross Lee,Second,Luke Jackman,3,24,LOST,41,76,60,11,77,45,39,60,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vdzZFEstPsOm,Luke Jackman,First,Ross Lee,3,25,WON,66,85,28,26,100,28,100,48,20,,
