Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/C0PJlfWT70iQ,Charlie Hardie,Second,Matthew Kiernan,5,18,LOST,97,45,61,41,41,44,,,,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/VHycgt9QLjB7,Kieran Tynan,First,Matthew Kiernan,1,17,WON,60,125,180,40,40,56,,,,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/VHycgt9QLjB7,Matthew Kiernan,Second,Kieran Tynan,1,15,LOST,45,68,81,42,79,,,,,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/VHycgt9QLjB7,Kieran Tynan,Second,Matthew Kiernan,2,25,WON,60,60,100,125,80,56,0,10,10,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/VHycgt9QLjB7,Matthew Kiernan,First,Kieran Tynan,2,27,LOST,30,57,85,96,55,45,40,30,0,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/VHycgt9QLjB7,Kieran Tynan,First,Matthew Kiernan,3,27,LOST,60,95,60,82,96,92,0,0,12,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/VHycgt9QLjB7,Matthew Kiernan,Second,Kieran Tynan,3,25,WON,40,7,140,97,40,80,37,40,20,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/VHycgt9QLjB7,Kieran Tynan,Second,Matthew Kiernan,4,26,WON,36,94,97,40,134,60,2,0,38,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/VHycgt9QLjB7,Matthew Kiernan,First,Kieran Tynan,4,27,LOST,100,82,60,30,59,41,57,50,0,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/6sv5rITPKLas,George Jeffery,Second,Charlie Hardie,1,30,WON,92,45,60,44,31,47,60,22,40,60,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/6sv5rITPKLas,Charlie Hardie,First,George Jeffery,1,30,LOST,41,29,59,25,47,54,42,33,22,47,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/6sv5rITPKLas,George Jeffery,First,Charlie Hardie,2,21,LOST,41,35,100,45,52,100,43,,,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/6sv5rITPKLas,Charlie Hardie,Second,George Jeffery,2,20,WON,87,85,80,54,100,35,60,,,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/6sv5rITPKLas,George Jeffery,Second,Charlie Hardie,3,33,LOST,85,96,81,41,45,97,16,0,20,10,0,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/6sv5rITPKLas,Charlie Hardie,First,George Jeffery,3,34,WON,55,45,60,40,45,42,54,22,41,77,0,20,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/6sv5rITPKLas,George Jeffery,First,Charlie Hardie,4,26,WON,60,91,38,140,60,21,39,36,16,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/6sv5rITPKLas,Charlie Hardie,Second,George Jeffery,4,24,LOST,45,24,9,55,45,45,45,95,,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/6sv5rITPKLas,George Jeffery,Second,Charlie Hardie,5,36,LOST,52,29,26,60,44,46,60,168,0,0,0,8,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/6sv5rITPKLas,Charlie Hardie,First,George Jeffery,5,37,WON,26,60,16,30,59,40,85,23,21,85,36,16,4,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/9TlBIleNsxZV,Charlie Hardie,Second,Kieran Tynan,1,18,LOST,50,47,41,43,45,130,,,,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/9TlBIleNsxZV,Kieran Tynan,First,Charlie Hardie,1,21,WON,93,59,49,140,45,75,40,,,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/9TlBIleNsxZV,Charlie Hardie,First,Kieran Tynan,2,27,LOST,60,60,30,45,30,100,36,25,96,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/9TlBIleNsxZV,Kieran Tynan,Second,Charlie Hardie,2,25,WON,81,41,40,100,59,60,60,40,20,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/9TlBIleNsxZV,Charlie Hardie,Second,Kieran Tynan,3,15,LOST,85,60,100,17,140,,,,,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/9TlBIleNsxZV,Kieran Tynan,First,Charlie Hardie,3,16,WON,140,100,57,60,104,40,,,,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/lh4LgGypl2Mi,George Jeffery,First,Matthew Kiernan,1,22,WON,120,60,95,100,29,77,0,20,,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/lh4LgGypl2Mi,Matthew Kiernan,Second,George Jeffery,1,21,LOST,26,80,40,55,60,60,60,,,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/lh4LgGypl2Mi,George Jeffery,Second,Matthew Kiernan,2,23,WON,25,85,100,82,58,119,17,15,,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/lh4LgGypl2Mi,Matthew Kiernan,First,George Jeffery,2,24,LOST,41,43,62,65,60,32,66,25,,,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/lh4LgGypl2Mi,George Jeffery,First,Matthew Kiernan,3,28,WON,81,135,26,25,125,37,32,20,0,20,,,,,,
Footscray,,,15/08/2025,Group 4,https://www.dartsatlas.com/matches/lh4LgGypl2Mi,Matthew Kiernan,Second,George Jeffery,3,27,LOST,11,41,27,26,41,100,100,99,36,,,,,,,
