Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/Ob68XaVwUxEX,George Whyte,Second,Kurtis Atkins,2,19,WON,96,60,96,42,137,50,20,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/Ob68XaVwUxEX,Kurtis Atkins,First,George Whyte,2,21,LOST,93,48,81,58,45,41,70,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/8fNNatLqZTtf,Edgar Smith-Canham,First,Kian Dominguez,1,24,WON,45,31,100,121,81,15,40,68,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/8fNNatLqZTtf,Kian Dominguez,Second,Edgar Smith-Canham,1,21,LOST,93,45,39,100,57,67,45,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/8fNNatLqZTtf,Edgar Smith-Canham,Second,Kian Dominguez,2,24,WON,17,55,60,39,39,52,121,118,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/8fNNatLqZTtf,Kian Dominguez,First,Edgar Smith-Canham,2,24,LOST,125,65,58,94,86,13,20,35,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/vNQFvl6sJ2NY,Conor Flanagan,Second,George Whyte,1,21,LOST,60,60,45,60,45,81,13,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/vNQFvl6sJ2NY,George Whyte,First,Conor Flanagan,1,23,WON,60,60,140,81,33,94,13,20,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/vNQFvl6sJ2NY,Conor Flanagan,First,George Whyte,2,15,LOST,45,140,100,45,95,,,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/vNQFvl6sJ2NY,George Whyte,Second,Conor Flanagan,2,15,WON,180,81,100,100,40,,,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/p44ASKpcfIMz,Kurtis Atkins,Second,Kian Dominguez,1,30,LOST,58,99,57,57,60,81,81,6,0,0,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/p44ASKpcfIMz,Kian Dominguez,First,Kurtis Atkins,1,31,WON,59,27,69,81,30,60,41,60,21,33,20,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/p44ASKpcfIMz,Kurtis Atkins,First,Kian Dominguez,2,28,WON,57,42,60,45,140,41,76,24,0,16,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/p44ASKpcfIMz,Kian Dominguez,Second,Kurtis Atkins,2,27,LOST,137,80,100,46,37,45,36,10,5,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/p44ASKpcfIMz,Kurtis Atkins,Second,Kian Dominguez,3,23,WON,60,41,60,100,68,41,71,60,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/p44ASKpcfIMz,Kian Dominguez,First,Kurtis Atkins,3,24,LOST,46,134,85,58,60,112,0,0,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/z5Q57rDz0ve5,Edgar Smith-Canham,First,Conor Flanagan,1,21,LOST,85,134,55,40,45,120,0,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/z5Q57rDz0ve5,Conor Flanagan,Second,Edgar Smith-Canham,1,21,WON,45,140,24,140,55,47,50,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/z5Q57rDz0ve5,Edgar Smith-Canham,Second,Conor Flanagan,2,21,LOST,23,43,41,76,85,11,121,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/z5Q57rDz0ve5,Conor Flanagan,First,Edgar Smith-Canham,2,23,WON,45,140,60,100,45,49,22,40,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/fyCYR06A1u7z,Kian Dominguez,First,George Whyte,1,24,LOST,45,31,45,44,41,59,180,32,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/fyCYR06A1u7z,George Whyte,Second,Kian Dominguez,1,23,WON,140,41,180,80,40,16,0,4,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/fyCYR06A1u7z,Kian Dominguez,Second,George Whyte,2,21,LOST,40,26,60,100,39,71,42,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/fyCYR06A1u7z,George Whyte,First,Kian Dominguez,2,22,WON,99,60,40,44,95,97,26,40,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/QWe8XUbV11uS,Conor Flanagan,Second,Kurtis Atkins,1,21,WON,60,55,100,85,85,60,56,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/QWe8XUbV11uS,Kurtis Atkins,First,Conor Flanagan,1,21,LOST,125,100,45,100,55,56,10,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/QWe8XUbV11uS,Conor Flanagan,First,Kurtis Atkins,2,21,LOST,40,55,100,40,83,61,81,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/QWe8XUbV11uS,Kurtis Atkins,Second,Conor Flanagan,2,21,WON,125,78,45,69,96,81,7,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/QWe8XUbV11uS,Conor Flanagan,Second,Kurtis Atkins,3,24,LOST,45,45,100,100,60,66,45,20,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/QWe8XUbV11uS,Kurtis Atkins,First,Conor Flanagan,3,27,WON,96,44,59,128,41,93,0,0,40,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/hXLRZMSu1m4N,George Whyte,First,Edgar Smith-Canham,1,16,WON,81,140,78,80,82,40,,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/hXLRZMSu1m4N,Edgar Smith-Canham,Second,George Whyte,1,15,LOST,75,45,93,41,9,,,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/hXLRZMSu1m4N,George Whyte,Second,Edgar Smith-Canham,2,21,WON,44,45,42,180,56,84,50,,,,,,,,
Morden,,,13/04/2025,Group 4,https://www.dartsatlas.com/matches/hXLRZMSu1m4N,Edgar Smith-Canham,First,George Whyte,2,21,LOST,60,40,27,8,45,66,66,,,,,,,,
