Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/0P5qa8uazH4q,Steve Henry,First,Tom Riding,2,21,LOST,140,28,60,32,92,33,45,,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/0P5qa8uazH4q,Tom Riding,Second,Steve Henry,2,20,WON,121,82,60,140,58,35,5,,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/0P5qa8uazH4q,Steve Henry,Second,Tom Riding,3,21,LOST,61,60,97,41,41,28,50,,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/0P5qa8uazH4q,Tom Riding,First,Steve Henry,3,22,WON,60,100,100,76,21,128,0,16,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/0P5qa8uazH4q,Steve Henry,First,Tom Riding,4,21,WON,105,100,58,39,99,60,40,,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/0P5qa8uazH4q,Tom Riding,Second,Steve Henry,4,18,LOST,40,60,140,125,26,74,,,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/0P5qa8uazH4q,Steve Henry,Second,Tom Riding,5,12,LOST,60,47,41,61,,,,,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/0P5qa8uazH4q,Tom Riding,First,Steve Henry,5,14,WON,60,180,140,81,40,,,,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/9pOMjrpItiiE,Liam Saxon,Second,John Power,1,16,WON,97,93,57,100,114,40,,,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/9pOMjrpItiiE,John Power,First,Liam Saxon,1,18,LOST,43,100,140,60,60,42,,,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/9pOMjrpItiiE,Liam Saxon,First,John Power,2,17,WON,99,121,55,59,142,25,,,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/9pOMjrpItiiE,John Power,Second,Liam Saxon,2,15,LOST,100,58,85,78,41,,,,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/9pOMjrpItiiE,Liam Saxon,Second,John Power,3,12,LOST,140,100,49,66,,,,,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/9pOMjrpItiiE,John Power,First,Liam Saxon,3,15,WON,125,100,140,96,40,,,,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/9pOMjrpItiiE,Liam Saxon,First,John Power,4,18,WON,180,60,60,47,84,70,,,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/9pOMjrpItiiE,John Power,Second,Liam Saxon,4,15,LOST,80,100,100,121,80,,,,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/9pOMjrpItiiE,Liam Saxon,Second,John Power,5,14,WON,135,125,60,140,41,,,,,,,,,,,
Ruislip,,,23-11-2025,Semi-Final,https://www.dartsatlas.com/matches/9pOMjrpItiiE,John Power,First,Liam Saxon,5,15,LOST,100,100,60,45,100,,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/KO3nGLBwfmc3,Kian Dominguez,First,Steve Henry,1,19,WON,60,23,100,134,84,60,40,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/KO3nGLBwfmc3,Steve Henry,Second,Kian Dominguez,1,18,LOST,45,13,21,76,41,43,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/KO3nGLBwfmc3,Kian Dominguez,Second,Steve Henry,2,30,LOST,60,15,134,61,25,81,61,32,16,0,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/KO3nGLBwfmc3,Steve Henry,First,Kian Dominguez,2,31,WON,41,81,44,45,41,38,29,60,58,44,20,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/KO3nGLBwfmc3,Kian Dominguez,First,Steve Henry,3,19,WON,83,97,125,55,40,81,20,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/KO3nGLBwfmc3,Steve Henry,Second,Kian Dominguez,3,18,LOST,28,35,28,83,59,70,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/KO3nGLBwfmc3,Kian Dominguez,Second,Steve Henry,4,24,LOST,40,40,60,140,58,43,48,52,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/KO3nGLBwfmc3,Steve Henry,First,Kian Dominguez,4,25,WON,121,47,97,35,45,40,60,36,20,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/KO3nGLBwfmc3,Kian Dominguez,First,Steve Henry,5,27,LOST,60,81,39,24,100,60,27,17,69,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/KO3nGLBwfmc3,Steve Henry,Second,Kian Dominguez,5,26,WON,45,100,100,60,39,133,0,12,12,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/KO3nGLBwfmc3,Kian Dominguez,Second,Steve Henry,6,24,LOST,85,85,60,100,85,54,16,0,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/KO3nGLBwfmc3,Steve Henry,First,Kian Dominguez,6,25,WON,60,121,43,44,57,39,95,6,36,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/sCeC4vyeyB8n,Tom Riding,First,John Mcdermott,1,23,WON,41,100,100,62,44,60,48,46,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/sCeC4vyeyB8n,John Mcdermott,Second,Tom Riding,1,21,LOST,76,45,96,28,28,95,109,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/sCeC4vyeyB8n,Tom Riding,Second,John Mcdermott,2,17,WON,100,140,140,96,9,16,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/sCeC4vyeyB8n,John Mcdermott,First,Tom Riding,2,18,LOST,140,100,41,60,90,45,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/sCeC4vyeyB8n,Tom Riding,First,John Mcdermott,3,15,WON,140,95,58,100,108,,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/sCeC4vyeyB8n,John Mcdermott,Second,Tom Riding,3,12,LOST,81,54,140,42,,,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/sCeC4vyeyB8n,Tom Riding,Second,John Mcdermott,4,18,LOST,46,60,65,60,60,74,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/sCeC4vyeyB8n,John Mcdermott,First,Tom Riding,4,19,WON,68,41,140,121,91,0,40,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/sCeC4vyeyB8n,Tom Riding,First,John Mcdermott,5,17,WON,60,100,100,100,97,44,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/sCeC4vyeyB8n,John Mcdermott,Second,Tom Riding,5,15,LOST,40,80,100,58,100,,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/ZbVArjvxxVhW,Liam Saxon,First,Troy Power,1,17,WON,60,140,57,100,96,48,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/ZbVArjvxxVhW,Troy Power,Second,Liam Saxon,1,15,LOST,85,85,65,96,100,,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/ZbVArjvxxVhW,Liam Saxon,Second,Troy Power,2,16,WON,45,58,180,96,90,32,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/ZbVArjvxxVhW,Troy Power,First,Liam Saxon,2,18,LOST,60,90,96,99,45,59,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/ZbVArjvxxVhW,Liam Saxon,First,Troy Power,3,20,WON,58,137,59,60,96,51,40,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/ZbVArjvxxVhW,Troy Power,Second,Liam Saxon,3,18,LOST,81,54,125,43,60,83,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/ZbVArjvxxVhW,Liam Saxon,Second,Troy Power,4,14,WON,100,140,131,76,54,,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/ZbVArjvxxVhW,Troy Power,First,Liam Saxon,4,15,LOST,56,100,42,59,90,,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/6j0CIeDtgXJd,Stephen Bardon,First,John Power,1,24,LOST,47,51,41,41,80,140,22,39,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/6j0CIeDtgXJd,John Power,Second,Stephen Bardon,1,24,WON,60,96,60,84,100,89,6,6,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/6j0CIeDtgXJd,Stephen Bardon,Second,John Power,2,20,WON,180,26,90,100,93,10,2,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/6j0CIeDtgXJd,John Power,First,Stephen Bardon,2,21,LOST,96,96,25,40,60,60,58,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/6j0CIeDtgXJd,Stephen Bardon,First,John Power,3,17,WON,60,125,100,140,56,20,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/6j0CIeDtgXJd,John Power,Second,Stephen Bardon,3,15,LOST,85,125,60,77,100,,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/6j0CIeDtgXJd,Stephen Bardon,Second,John Power,4,20,WON,85,60,60,100,28,140,28,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/6j0CIeDtgXJd,John Power,First,Stephen Bardon,4,21,LOST,100,24,60,135,58,44,60,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/6j0CIeDtgXJd,Stephen Bardon,First,John Power,5,15,LOST,100,180,97,40,44,,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/6j0CIeDtgXJd,John Power,Second,Stephen Bardon,5,14,WON,140,140,140,41,40,,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/6j0CIeDtgXJd,Stephen Bardon,Second,John Power,6,18,LOST,41,140,60,26,100,55,,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/6j0CIeDtgXJd,John Power,First,Stephen Bardon,6,21,WON,81,28,30,120,140,37,65,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/6j0CIeDtgXJd,Stephen Bardon,First,John Power,7,21,LOST,140,45,45,85,83,87,0,,,,,,,,,
Ruislip,,,23-11-2025,Quarter-Final,https://www.dartsatlas.com/matches/6j0CIeDtgXJd,John Power,Second,Stephen Bardon,7,19,WON,140,140,60,59,0,62,40,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/twff4hFiK7OX,Ross Lee,Second,Kian Dominguez,1,33,WON,41,48,42,59,55,96,70,50,20,16,4,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/twff4hFiK7OX,Kian Dominguez,First,Ross Lee,1,33,LOST,45,100,20,100,100,30,41,10,24,15,0,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/twff4hFiK7OX,Ross Lee,First,Kian Dominguez,2,24,LOST,60,60,30,60,125,62,54,0,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/twff4hFiK7OX,Kian Dominguez,Second,Ross Lee,2,23,WON,41,97,85,140,98,20,10,10,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/twff4hFiK7OX,Ross Lee,Second,Kian Dominguez,3,24,LOST,59,60,83,99,28,45,91,18,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/twff4hFiK7OX,Kian Dominguez,First,Ross Lee,3,26,WON,100,79,100,52,90,40,20,0,20,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/twff4hFiK7OX,Ross Lee,First,Kian Dominguez,4,27,WON,100,40,41,85,41,80,37,52,25,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/twff4hFiK7OX,Kian Dominguez,Second,Ross Lee,4,24,LOST,60,84,59,41,82,96,39,20,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/twff4hFiK7OX,Ross Lee,Second,Kian Dominguez,5,18,LOST,25,100,57,49,40,60,,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/twff4hFiK7OX,Kian Dominguez,First,Ross Lee,5,20,WON,99,66,77,46,139,39,35,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/twff4hFiK7OX,Ross Lee,First,Kian Dominguez,6,21,LOST,41,41,44,140,70,41,51,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/twff4hFiK7OX,Kian Dominguez,Second,Ross Lee,6,21,WON,40,96,39,58,60,98,110,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/AyYSoXjPD3f4,Steve Henry,Second,Theodore Rowan,1,21,LOST,42,43,57,59,95,55,84,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/AyYSoXjPD3f4,Theodore Rowan,First,Steve Henry,1,22,WON,59,60,100,26,45,100,85,26,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/AyYSoXjPD3f4,Steve Henry,First,Theodore Rowan,2,24,WON,45,58,96,33,95,57,56,61,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/AyYSoXjPD3f4,Theodore Rowan,Second,Steve Henry,2,21,LOST,60,43,46,60,22,55,92,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/AyYSoXjPD3f4,Steve Henry,Second,Theodore Rowan,3,25,WON,83,133,79,47,57,76,22,0,4,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/AyYSoXjPD3f4,Theodore Rowan,First,Steve Henry,3,27,LOST,26,42,60,95,45,43,41,59,38,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/AyYSoXjPD3f4,Steve Henry,First,Theodore Rowan,4,46,WON,33,80,25,33,95,45,95,76,11,6,0,0,0,0,0,2
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/AyYSoXjPD3f4,Theodore Rowan,Second,Steve Henry,4,45,LOST,45,44,76,97,45,40,98,32,9,9,3,0,1,0,0,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/AyYSoXjPD3f4,Steve Henry,Second,Theodore Rowan,5,30,LOST,45,41,133,67,79,0,56,40,35,3,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/AyYSoXjPD3f4,Theodore Rowan,First,Steve Henry,5,33,WON,41,12,45,26,45,11,41,120,29,32,99,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/AyYSoXjPD3f4,Steve Henry,First,Theodore Rowan,6,39,LOST,97,80,57,45,73,49,60,35,3,0,0,0,0,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/AyYSoXjPD3f4,Theodore Rowan,Second,Steve Henry,6,39,WON,137,47,22,28,58,26,40,47,40,16,0,1,39,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/AyYSoXjPD3f4,Steve Henry,Second,Theodore Rowan,7,28,WON,44,33,43,59,19,59,45,59,100,40,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/AyYSoXjPD3f4,Theodore Rowan,First,Steve Henry,7,30,LOST,60,45,41,52,46,85,85,21,50,0,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/YgdHDtfdRxXs,Tom Riding,First,Paul Upfold,1,24,WON,100,45,85,11,60,60,60,80,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/YgdHDtfdRxXs,Paul Upfold,Second,Tom Riding,1,21,LOST,39,100,60,44,24,45,45,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/YgdHDtfdRxXs,Tom Riding,Second,Paul Upfold,2,15,LOST,100,60,60,45,100,,,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/YgdHDtfdRxXs,Paul Upfold,First,Tom Riding,2,18,WON,43,100,100,140,78,40,,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/YgdHDtfdRxXs,Tom Riding,First,Paul Upfold,3,20,WON,100,59,26,140,22,94,60,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/YgdHDtfdRxXs,Paul Upfold,Second,Tom Riding,3,18,LOST,41,55,28,44,47,68,,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/YgdHDtfdRxXs,Tom Riding,Second,Paul Upfold,4,21,WON,140,96,45,33,59,92,36,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/YgdHDtfdRxXs,Paul Upfold,First,Tom Riding,4,21,LOST,81,80,42,41,39,100,42,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/YgdHDtfdRxXs,Tom Riding,First,Paul Upfold,5,15,WON,118,100,89,100,94,,,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/YgdHDtfdRxXs,Paul Upfold,Second,Tom Riding,5,12,LOST,82,44,49,83,,,,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/Lr6Rsr7mEKUK,Charlie Hardie,First,John Mcdermott,1,24,WON,26,35,87,45,120,100,29,59,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/Lr6Rsr7mEKUK,John Mcdermott,Second,Charlie Hardie,1,21,LOST,44,81,58,74,140,38,26,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/Lr6Rsr7mEKUK,Charlie Hardie,Second,John Mcdermott,2,18,LOST,30,83,95,33,41,59,,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/Lr6Rsr7mEKUK,John Mcdermott,First,Charlie Hardie,2,21,WON,140,44,96,100,47,34,40,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/Lr6Rsr7mEKUK,Charlie Hardie,First,John Mcdermott,3,27,LOST,41,81,9,45,45,83,45,92,20,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/Lr6Rsr7mEKUK,John Mcdermott,Second,Charlie Hardie,3,25,WON,48,85,60,100,60,17,57,34,40,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/Lr6Rsr7mEKUK,Charlie Hardie,Second,John Mcdermott,4,21,LOST,43,81,24,83,83,17,83,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/Lr6Rsr7mEKUK,John Mcdermott,First,Charlie Hardie,4,23,WON,43,60,58,135,41,57,43,64,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/Lr6Rsr7mEKUK,Charlie Hardie,First,John Mcdermott,5,21,LOST,45,100,100,140,28,52,12,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/Lr6Rsr7mEKUK,John Mcdermott,Second,Charlie Hardie,5,20,WON,123,60,60,100,9,93,56,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/OZTL6pC1xLOB,Liam Saxon,First,Michel Dominguez,1,22,WON,96,30,100,125,96,14,30,10,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/OZTL6pC1xLOB,Michel Dominguez,Second,Liam Saxon,1,21,LOST,100,22,70,60,36,60,11,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/OZTL6pC1xLOB,Liam Saxon,Second,Michel Dominguez,2,20,WON,46,45,46,85,177,82,20,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/OZTL6pC1xLOB,Michel Dominguez,First,Liam Saxon,2,21,LOST,26,22,41,61,100,55,65,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/OZTL6pC1xLOB,Liam Saxon,First,Michel Dominguez,3,20,WON,140,44,97,60,60,60,40,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/OZTL6pC1xLOB,Michel Dominguez,Second,Liam Saxon,3,18,LOST,28,60,41,61,28,57,,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/OZTL6pC1xLOB,Liam Saxon,Second,Michel Dominguez,4,31,WON,99,45,96,60,92,41,60,6,0,0,2,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/OZTL6pC1xLOB,Michel Dominguez,First,Liam Saxon,4,33,LOST,83,25,22,140,60,45,80,26,6,0,0,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/ziBmF2r7zHoQ,Troy Power,First,Jono Harding,1,29,WON,29,56,82,58,43,45,45,107,0,36,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/ziBmF2r7zHoQ,Jono Harding,Second,Troy Power,1,27,LOST,30,57,49,30,26,87,81,75,26,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/ziBmF2r7zHoQ,Troy Power,Second,Jono Harding,2,21,WON,45,70,82,58,39,171,36,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/ziBmF2r7zHoQ,Jono Harding,First,Troy Power,2,21,LOST,41,137,39,60,70,42,88,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/ziBmF2r7zHoQ,Troy Power,First,Jono Harding,3,24,LOST,45,44,60,84,58,60,58,15,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/ziBmF2r7zHoQ,Jono Harding,Second,Troy Power,3,22,WON,62,140,60,97,60,42,20,20,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/ziBmF2r7zHoQ,Troy Power,Second,Jono Harding,4,19,WON,83,43,84,60,89,110,32,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/ziBmF2r7zHoQ,Jono Harding,First,Troy Power,4,21,LOST,100,100,138,59,74,0,0,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/ziBmF2r7zHoQ,Troy Power,First,Jono Harding,5,27,LOST,81,41,24,30,134,81,38,40,0,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/ziBmF2r7zHoQ,Jono Harding,Second,Troy Power,5,26,WON,60,60,100,135,41,89,0,0,16,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/ziBmF2r7zHoQ,Troy Power,Second,Jono Harding,6,22,WON,41,60,180,100,44,36,20,20,,,,,,,,
