Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16
Morden,,,09/03/2025,Group 3,https://www.dartsatlas.com/matches/nyqeIq5CAF1p,Charlie Hardie,Second,Steve Henry,3,23,WON,51,67,100,45,34,82,90,32,,,,,,,,
Morden,,,09/03/2025,Group 3,https://www.dartsatlas.com/matches/Hs4hCqKH5Gzl,Kurtis Atkins,First,Jake Mills,1,23,WON,58,58,97,58,60,60,44,66,,,,,,,,
Morden,,,09/03/2025,Group 3,https://www.dartsatlas.com/matches/Hs4hCqKH5Gzl,Jake Mills,Second,Kurtis Atkins,1,21,LOST,140,177,60,40,28,36,0,,,,,,,,,
Morden,,,09/03/2025,Group 3,https://www.dartsatlas.com/matches/Hs4hCqKH5Gzl,Kurtis Atkins,Second,Jake Mills,2,21,LOST,180,43,85,41,82,50,0,,,,,,,,,
Morden,,,09/03/2025,Group 3,https://www.dartsatlas.com/matches/Hs4hCqKH5Gzl,Jake Mills,First,Kurtis Atkins,2,23,WON,76,59,45,28,45,77,81,90,,,,,,,,
Morden,,,09/03/2025,Group 3,https://www.dartsatlas.com/matches/Hs4hCqKH5Gzl,Kurtis Atkins,First,Jake Mills,3,18,LOST,95,95,58,59,41,93,,,,,,,,,,
Morden,,,09/03/2025,Group 3,https://www.dartsatlas.com/matches/Hs4hCqKH5Gzl,Jake Mills,Second,Kurtis Atkins,3,17,WON,59,122,140,60,80,40,,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/ygM02ybFwbyl,Lewis Wright,Second,John Arnold,1,21,LOST,45,41,41,45,45,21,44,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/ygM02ybFwbyl,John Arnold,First,Lewis Wright,1,22,WON,60,60,85,100,79,28,57,32,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/ygM02ybFwbyl,Lewis Wright,First,John Arnold,2,24,LOST,60,43,66,37,60,46,59,115,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/ygM02ybFwbyl,John Arnold,Second,Lewis Wright,2,23,WON,45,41,100,100,45,93,57,20,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/EnkPyWW5zmH1,Shane Edwards,First,Alan McKenzie,1,25,WON,43,58,40,58,162,60,41,23,16,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/EnkPyWW5zmH1,Alan McKenzie,Second,Shane Edwards,1,24,LOST,41,60,26,60,60,45,82,59,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/EnkPyWW5zmH1,Shane Edwards,Second,Alan McKenzie,2,22,WON,45,100,60,85,95,60,24,32,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/EnkPyWW5zmH1,Alan McKenzie,First,Shane Edwards,2,24,LOST,66,60,40,45,41,2,15,41,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/1iwBpZM1dXg1,Charlie Green,First,Lewis Wright,1,17,WON,97,96,100,140,33,35,,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/1iwBpZM1dXg1,Lewis Wright,Second,Charlie Green,1,15,LOST,45,60,36,85,45,,,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/1iwBpZM1dXg1,Charlie Green,Second,Lewis Wright,2,25,WON,100,60,100,41,40,82,38,20,20,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/1iwBpZM1dXg1,Lewis Wright,First,Charlie Green,2,27,LOST,126,76,52,45,71,57,26,8,26,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/RRSp9X1n2ZoF,John Arnold,First,Shane Edwards,1,27,LOST,45,62,85,45,60,100,84,15,3,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/RRSp9X1n2ZoF,Shane Edwards,Second,John Arnold,1,26,WON,96,100,27,26,55,87,40,40,30,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/RRSp9X1n2ZoF,John Arnold,Second,Shane Edwards,2,21,LOST,95,60,60,81,41,80,74,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/RRSp9X1n2ZoF,Shane Edwards,First,John Arnold,2,24,WON,91,96,32,59,97,46,70,10,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/YZJnfQfx6nGa,Alan McKenzie,Second,Charlie Green,1,15,LOST,41,125,30,30,43,,,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/YZJnfQfx6nGa,Charlie Green,First,Alan McKenzie,1,18,WON,100,131,100,60,31,79,,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/YZJnfQfx6nGa,Alan McKenzie,First,Charlie Green,2,21,LOST,41,52,41,100,40,41,60,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/YZJnfQfx6nGa,Charlie Green,Second,Alan McKenzie,2,20,WON,60,44,100,100,100,57,40,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/tZvaikT1tT7Z,Lewis Wright,Second,Shane Edwards,1,18,LOST,125,27,26,52,83,85,,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/tZvaikT1tT7Z,Shane Edwards,First,Lewis Wright,1,20,WON,120,85,100,95,49,12,40,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/tZvaikT1tT7Z,Lewis Wright,First,Shane Edwards,2,24,LOST,11,60,41,17,34,19,45,22,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/tZvaikT1tT7Z,Shane Edwards,Second,Lewis Wright,2,24,WON,60,95,84,58,82,65,17,40,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/dxFSb1O6hH0p,John Arnold,First,Alan McKenzie,1,19,WON,85,100,92,140,52,0,32,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/dxFSb1O6hH0p,Alan McKenzie,Second,John Arnold,1,18,LOST,43,40,68,85,96,41,,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/dxFSb1O6hH0p,John Arnold,Second,Alan McKenzie,2,41,WON,60,60,55,85,85,81,41,0,2,24,0,0,0,8,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/dxFSb1O6hH0p,Alan McKenzie,First,John Arnold,2,42,LOST,100,45,41,45,21,13,26,45,36,22,27,28,34,0,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/Y1hgvSzfkJ6h,Shane Edwards,Second,Charlie Green,1,14,WON,85,140,83,137,56,,,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/Y1hgvSzfkJ6h,Charlie Green,First,Shane Edwards,1,15,LOST,134,96,133,91,34,,,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/Y1hgvSzfkJ6h,Shane Edwards,First,Charlie Green,2,15,WON,80,180,100,65,76,,,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/Y1hgvSzfkJ6h,Charlie Green,Second,Shane Edwards,2,12,LOST,59,100,60,36,,,,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/x1DPa1y7aNja,Alan McKenzie,Second,Lewis Wright,1,30,LOST,7,45,60,35,26,60,44,25,44,47,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/x1DPa1y7aNja,Lewis Wright,First,Alan McKenzie,1,33,WON,60,27,45,39,60,35,54,42,115,12,12,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/x1DPa1y7aNja,Alan McKenzie,First,Lewis Wright,2,34,WON,60,100,60,43,58,41,47,42,24,0,6,20,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/x1DPa1y7aNja,Lewis Wright,Second,Alan McKenzie,2,33,LOST,26,22,41,7,32,26,41,45,33,58,82,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/x1DPa1y7aNja,Alan McKenzie,Second,Lewis Wright,3,28,WON,45,45,22,174,55,10,80,29,37,4,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/x1DPa1y7aNja,Lewis Wright,First,Alan McKenzie,3,33,LOST,60,41,60,60,60,32,28,26,42,60,4,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/hdqN05IA3fZa,Charlie Green,Second,John Arnold,1,18,LOST,98,59,84,100,120,1,,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/hdqN05IA3fZa,John Arnold,First,Charlie Green,1,19,WON,85,100,45,41,60,140,30,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/hdqN05IA3fZa,Charlie Green,First,John Arnold,2,22,WON,96,81,58,99,40,87,20,20,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/hdqN05IA3fZa,John Arnold,Second,Charlie Green,2,21,LOST,81,45,60,100,60,59,78,,,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/hdqN05IA3fZa,Charlie Green,Second,John Arnold,3,27,LOST,27,96,77,100,97,39,40,0,1,,,,,,,
Morden,,,09/03/2025,Group 4,https://www.dartsatlas.com/matches/hdqN05IA3fZa,John Arnold,First,Charlie Green,3,28,WON,81,100,26,45,41,100,68,20,10,10,,,,,,
