Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11
Hammersmith,,,23/08/2025,Quarter-Final,https://www.dartsatlas.com/matches/HkoD2fVGEWjF,Edgar Znutins,First,Kean Evans,3,24,LOST,60,28,58,140,59,54,67,3,,,
Hammersmith,,,23/08/2025,Quarter-Final,https://www.dartsatlas.com/matches/HkoD2fVGEWjF,Kean Evans,Second,Edgar Znutins,3,23,WON,41,43,100,37,40,121,87,32,,,
Hammersmith,,,23/08/2025,Quarter-Final,https://www.dartsatlas.com/matches/HkoD2fVGEWjF,Edgar Znutins,Second,Kean Evans,4,21,WON,140,100,55,60,58,36,52,,,,
Hammersmith,,,23/08/2025,Quarter-Final,https://www.dartsatlas.com/matches/HkoD2fVGEWjF,Kean Evans,First,Edgar Znutins,4,21,LOST,125,80,100,60,60,64,0,,,,
Hammersmith,,,23/08/2025,Quarter-Final,https://www.dartsatlas.com/matches/HkoD2fVGEWjF,Edgar Znutins,First,Kean Evans,5,13,WON,81,180,59,165,16,,,,,,
Hammersmith,,,23/08/2025,Quarter-Final,https://www.dartsatlas.com/matches/HkoD2fVGEWjF,Kean Evans,Second,Edgar Znutins,5,12,LOST,96,41,60,134,,,,,,,
Hammersmith,,,23/08/2025,Quarter-Final,https://www.dartsatlas.com/matches/HkoD2fVGEWjF,Edgar Znutins,Second,Kean Evans,6,17,WON,100,140,55,174,0,32,,,,,
Hammersmith,,,23/08/2025,Quarter-Final,https://www.dartsatlas.com/matches/HkoD2fVGEWjF,Kean Evans,First,Edgar Znutins,6,18,LOST,60,36,40,137,60,60,,,,,
Hammersmith,,,23/08/2025,Quarter-Final,https://www.dartsatlas.com/matches/oZaTOkFwBrsl,Troy Power,Second,Harry Sheridan,1,19,WON,60,140,44,93,58,86,20,,,,
Hammersmith,,,23/08/2025,Quarter-Final,https://www.dartsatlas.com/matches/oZaTOkFwBrsl,Harry Sheridan,First,Troy Power,1,21,LOST,32,85,100,26,82,44,44,,,,
Hammersmith,,,23/08/2025,Quarter-Final,https://www.dartsatlas.com/matches/oZaTOkFwBrsl,Troy Power,First,Harry Sheridan,2,31,WON,100,57,83,60,44,70,55,20,0,0,12
Hammersmith,,,23/08/2025,Quarter-Final,https://www.dartsatlas.com/matches/oZaTOkFwBrsl,Harry Sheridan,Second,Troy Power,2,30,LOST,25,11,24,40,26,30,26,28,40,60,
Hammersmith,,,23/08/2025,Quarter-Final,https://www.dartsatlas.com/matches/oZaTOkFwBrsl,Troy Power,Second,Harry Sheridan,3,20,WON,96,99,99,60,57,66,24,,,,
Hammersmith,,,23/08/2025,Quarter-Final,https://www.dartsatlas.com/matches/oZaTOkFwBrsl,Harry Sheridan,First,Troy Power,3,21,LOST,26,41,60,26,26,21,26,,,,
Hammersmith,,,23/08/2025,Quarter-Final,https://www.dartsatlas.com/matches/oZaTOkFwBrsl,Troy Power,First,Harry Sheridan,4,33,WON,90,60,44,75,45,60,59,36,16,8,8
Hammersmith,,,23/08/2025,Quarter-Final,https://www.dartsatlas.com/matches/oZaTOkFwBrsl,Harry Sheridan,Second,Troy Power,4,30,LOST,100,70,30,28,22,81,58,21,17,37,
