Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13
Ruislip,,,16/11/2025,Final,https://www.dartsatlas.com/matches/FjkwpjxMSIhA,Kian Dominguez,First,Edgar Znutins,6,21,LOST,83,24,42,140,125,31,38,,,,,,
Ruislip,,,16/11/2025,Final,https://www.dartsatlas.com/matches/FjkwpjxMSIhA,Edgar Znutins,Second,Kian Dominguez,6,19,WON,100,41,45,100,140,45,30,,,,,,
Ruislip,,,16/11/2025,Final,https://www.dartsatlas.com/matches/FjkwpjxMSIhA,Kian Dominguez,Second,Edgar Znutins,7,20,WON,96,56,44,180,43,62,20,,,,,,
Ruislip,,,16/11/2025,Final,https://www.dartsatlas.com/matches/FjkwpjxMSIhA,Edgar Znutins,First,Kian Dominguez,7,21,LOST,30,60,57,123,121,45,25,,,,,,
Ruislip,,,16/11/2025,Final,https://www.dartsatlas.com/matches/FjkwpjxMSIhA,Kian Dominguez,First,Edgar Znutins,8,15,LOST,56,58,56,60,100,,,,,,,,
Ruislip,,,16/11/2025,Final,https://www.dartsatlas.com/matches/FjkwpjxMSIhA,Edgar Znutins,Second,Kian Dominguez,8,15,WON,140,100,140,65,56,,,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Charlie Green,Second,Kian Dominguez,1,21,LOST,42,60,47,66,96,46,100,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Kian Dominguez,First,Charlie Green,1,22,WON,100,121,58,96,42,52,16,16,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Charlie Green,First,Kian Dominguez,2,24,LOST,45,41,40,100,105,58,56,16,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Kian Dominguez,Second,Charlie Green,2,24,WON,80,84,44,24,55,23,138,53,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Charlie Green,Second,Kian Dominguez,3,25,WON,41,115,100,30,58,45,90,0,22,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Kian Dominguez,First,Charlie Green,3,27,LOST,38,60,60,134,140,49,15,0,0,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Charlie Green,First,Kian Dominguez,4,21,LOST,29,81,35,60,26,60,21,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Kian Dominguez,Second,Charlie Green,4,19,WON,82,100,100,100,49,30,40,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Charlie Green,Second,Kian Dominguez,5,18,WON,80,140,121,85,27,48,,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Kian Dominguez,First,Charlie Green,5,18,LOST,96,43,40,56,58,100,,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Charlie Green,First,Kian Dominguez,6,17,WON,140,60,100,96,73,32,,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Kian Dominguez,Second,Charlie Green,6,15,LOST,56,60,100,27,46,,,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Charlie Green,Second,Kian Dominguez,7,27,LOST,60,57,43,99,81,97,56,0,0,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Kian Dominguez,First,Charlie Green,7,28,WON,39,43,78,81,60,100,60,0,20,20,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Charlie Green,First,Kian Dominguez,8,30,WON,36,134,95,58,96,62,16,0,0,4,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Kian Dominguez,Second,Charlie Green,8,27,LOST,100,76,30,38,56,39,100,44,0,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Charlie Green,Second,Kian Dominguez,9,21,LOST,24,97,27,99,41,137,68,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/A9kvBDdbDC7T,Kian Dominguez,First,Charlie Green,9,23,WON,85,99,26,60,55,32,96,48,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,George Bamber,First,Edgar Znutins,1,18,WON,120,85,77,44,134,41,,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,Edgar Znutins,Second,George Bamber,1,15,LOST,91,100,60,136,58,,,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,George Bamber,Second,Edgar Znutins,2,18,LOST,45,80,60,22,94,77,,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,Edgar Znutins,First,George Bamber,2,19,WON,100,100,83,96,65,27,30,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,George Bamber,First,Edgar Znutins,3,18,LOST,43,140,90,81,21,72,,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,Edgar Znutins,Second,George Bamber,3,18,WON,41,60,134,132,98,36,,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,George Bamber,Second,Edgar Znutins,4,21,LOST,135,27,45,96,100,21,57,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,Edgar Znutins,First,George Bamber,4,22,WON,86,59,100,84,100,50,14,8,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,George Bamber,First,Edgar Znutins,5,21,LOST,28,58,85,140,66,52,64,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,Edgar Znutins,Second,George Bamber,5,19,WON,100,41,95,58,82,85,40,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,George Bamber,Second,Edgar Znutins,6,16,WON,40,140,85,121,87,28,,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,Edgar Znutins,First,George Bamber,6,18,LOST,57,134,140,98,0,52,,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,George Bamber,First,Edgar Znutins,7,23,WON,82,28,43,98,46,94,69,41,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,Edgar Znutins,Second,George Bamber,7,21,LOST,43,40,60,45,127,100,72,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,George Bamber,Second,Edgar Znutins,8,24,WON,43,46,100,41,39,123,29,80,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,Edgar Znutins,First,George Bamber,8,24,LOST,45,96,100,60,24,44,60,52,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,George Bamber,First,Edgar Znutins,9,21,LOST,140,83,58,56,44,25,55,,,,,,
Ruislip,,,16/11/2025,Semi-Final,https://www.dartsatlas.com/matches/PsaHss7gou3b,Edgar Znutins,Second,George Bamber,9,21,WON,100,45,58,60,57,59,122,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/WMEY1XsRLZmB,Charlie Green,Second,Ross Lee,1,24,LOST,81,7,41,41,97,60,98,36,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/WMEY1XsRLZmB,Ross Lee,First,Charlie Green,1,27,WON,55,60,58,58,95,46,87,10,32,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/WMEY1XsRLZmB,Charlie Green,First,Ross Lee,2,23,WON,60,38,140,57,46,26,80,54,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/WMEY1XsRLZmB,Ross Lee,Second,Charlie Green,2,21,LOST,44,84,127,81,15,24,82,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/WMEY1XsRLZmB,Charlie Green,Second,Ross Lee,3,21,WON,89,60,140,45,100,47,20,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/WMEY1XsRLZmB,Ross Lee,First,Charlie Green,3,21,LOST,100,85,41,60,60,21,52,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/WMEY1XsRLZmB,Charlie Green,First,Ross Lee,4,24,LOST,30,60,99,58,42,76,41,55,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/WMEY1XsRLZmB,Ross Lee,Second,Charlie Green,4,22,WON,180,28,85,100,43,19,28,18,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/WMEY1XsRLZmB,Charlie Green,Second,Ross Lee,5,15,LOST,44,119,43,58,47,,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/WMEY1XsRLZmB,Ross Lee,First,Charlie Green,5,18,WON,58,59,55,85,140,104,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/WMEY1XsRLZmB,Charlie Green,First,Ross Lee,6,31,WON,81,43,47,80,58,46,114,0,24,0,8,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/WMEY1XsRLZmB,Ross Lee,Second,Charlie Green,6,30,LOST,85,58,38,41,59,44,55,89,16,0,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/WMEY1XsRLZmB,Charlie Green,Second,Ross Lee,7,27,WON,41,41,50,43,96,78,60,36,56,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/WMEY1XsRLZmB,Ross Lee,First,Charlie Green,7,27,LOST,120,60,83,38,45,65,27,31,16,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/HzQguLWRwyoT,Kian Dominguez,First,Ryan Howard,1,23,WON,39,60,45,140,59,58,82,18,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/HzQguLWRwyoT,Ryan Howard,Second,Kian Dominguez,1,21,LOST,80,40,45,42,81,59,58,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/HzQguLWRwyoT,Kian Dominguez,Second,Ryan Howard,2,21,LOST,100,140,131,92,13,0,0,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/HzQguLWRwyoT,Ryan Howard,First,Kian Dominguez,2,23,WON,60,46,60,58,89,96,87,5,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/HzQguLWRwyoT,Kian Dominguez,First,Ryan Howard,3,21,LOST,44,96,58,95,48,68,40,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/HzQguLWRwyoT,Ryan Howard,Second,Kian Dominguez,3,20,WON,81,134,96,42,44,80,24,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/HzQguLWRwyoT,Kian Dominguez,Second,Ryan Howard,4,18,WON,140,85,56,100,27,93,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/HzQguLWRwyoT,Ryan Howard,First,Kian Dominguez,4,18,LOST,60,58,26,140,127,80,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/HzQguLWRwyoT,Kian Dominguez,First,Ryan Howard,5,18,WON,45,83,60,56,99,158,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/HzQguLWRwyoT,Ryan Howard,Second,Kian Dominguez,5,15,LOST,121,140,45,60,46,,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/HzQguLWRwyoT,Kian Dominguez,Second,Ryan Howard,6,21,LOST,100,40,97,64,60,80,40,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/HzQguLWRwyoT,Ryan Howard,First,Kian Dominguez,6,23,WON,41,40,100,83,85,85,35,32,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/HzQguLWRwyoT,Kian Dominguez,First,Ryan Howard,7,21,WON,96,45,60,60,180,20,40,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/HzQguLWRwyoT,Ryan Howard,Second,Kian Dominguez,7,18,LOST,60,41,60,100,125,44,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/sXJVCjOGe2jc,George Bamber,First,John Power,1,21,WON,48,84,119,56,82,92,20,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/sXJVCjOGe2jc,John Power,Second,George Bamber,1,18,LOST,60,78,140,125,38,50,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/sXJVCjOGe2jc,George Bamber,Second,John Power,2,18,LOST,121,140,81,102,17,20,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/sXJVCjOGe2jc,John Power,First,George Bamber,2,20,WON,60,140,85,60,118,22,16,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/sXJVCjOGe2jc,George Bamber,First,John Power,3,18,LOST,139,42,71,39,134,44,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/sXJVCjOGe2jc,John Power,Second,George Bamber,3,18,WON,81,85,85,100,58,92,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/sXJVCjOGe2jc,George Bamber,Second,John Power,4,22,WON,77,140,30,96,30,0,120,8,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/sXJVCjOGe2jc,John Power,First,George Bamber,4,24,LOST,26,85,26,42,41,55,59,59,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/sXJVCjOGe2jc,George Bamber,First,John Power,5,18,LOST,100,28,59,60,80,81,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/sXJVCjOGe2jc,John Power,Second,George Bamber,5,18,WON,45,85,60,59,121,131,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/sXJVCjOGe2jc,George Bamber,Second,John Power,6,15,WON,140,134,80,87,60,,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/sXJVCjOGe2jc,John Power,First,George Bamber,6,15,LOST,60,125,95,97,40,,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/sXJVCjOGe2jc,George Bamber,First,John Power,7,24,WON,125,47,59,100,40,76,14,40,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/sXJVCjOGe2jc,John Power,Second,George Bamber,7,21,LOST,60,40,60,34,83,100,44,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/q9aVkJ57jNF8,Tyla Samson,Second,Edgar Znutins,1,18,LOST,60,59,100,60,66,80,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/q9aVkJ57jNF8,Edgar Znutins,First,Tyla Samson,1,20,WON,137,28,55,81,100,52,48,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/q9aVkJ57jNF8,Tyla Samson,First,Edgar Znutins,2,21,LOST,21,80,41,41,140,39,99,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/q9aVkJ57jNF8,Edgar Znutins,Second,Tyla Samson,2,21,WON,60,55,60,81,83,105,57,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/q9aVkJ57jNF8,Tyla Samson,Second,Edgar Znutins,3,23,WON,122,81,81,99,43,55,16,4,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/q9aVkJ57jNF8,Edgar Znutins,First,Tyla Samson,3,24,LOST,60,100,30,60,99,96,36,0,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/q9aVkJ57jNF8,Tyla Samson,First,Edgar Znutins,4,21,LOST,85,28,81,140,93,54,15,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/q9aVkJ57jNF8,Edgar Znutins,Second,Tyla Samson,4,20,WON,60,180,41,60,60,52,48,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/q9aVkJ57jNF8,Tyla Samson,Second,Edgar Znutins,5,18,LOST,68,34,41,45,85,81,,,,,,,
Ruislip,,,16/11/2025,Quarter-Final,https://www.dartsatlas.com/matches/q9aVkJ57jNF8,Edgar Znutins,First,Tyla Samson,5,21,WON,125,45,137,44,58,44,48,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/8NahFxb5gylY,Charlie Green,First,Derek Lewis,1,21,WON,81,100,81,59,60,60,60,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/8NahFxb5gylY,Derek Lewis,Second,Charlie Green,1,18,LOST,45,46,60,59,85,85,,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/8NahFxb5gylY,Charlie Green,Second,Derek Lewis,2,23,WON,134,83,58,100,46,40,30,10,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/8NahFxb5gylY,Derek Lewis,First,Charlie Green,2,24,LOST,81,100,100,85,24,55,26,22,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/8NahFxb5gylY,Charlie Green,First,Derek Lewis,3,30,LOST,39,81,43,60,22,100,28,103,0,5,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/8NahFxb5gylY,Derek Lewis,Second,Charlie Green,3,28,WON,43,60,81,41,60,95,53,36,24,8,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/8NahFxb5gylY,Charlie Green,Second,Derek Lewis,4,20,WON,59,134,66,94,40,52,56,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/8NahFxb5gylY,Derek Lewis,First,Charlie Green,4,21,LOST,81,85,49,60,43,57,40,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/8NahFxb5gylY,Charlie Green,First,Derek Lewis,5,24,WON,41,81,40,27,81,96,70,65,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/8NahFxb5gylY,Derek Lewis,Second,Charlie Green,5,21,LOST,45,32,41,95,140,60,40,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/1mXdieFapWGM,Charlie Hardie,Second,Ross Lee,1,18,LOST,47,60,13,61,12,45,,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/1mXdieFapWGM,Ross Lee,First,Charlie Hardie,1,20,WON,40,81,60,100,78,88,54,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/1mXdieFapWGM,Charlie Hardie,First,Ross Lee,2,21,LOST,41,30,41,29,66,40,32,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/1mXdieFapWGM,Ross Lee,Second,Charlie Hardie,2,21,WON,85,59,41,58,96,94,68,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/1mXdieFapWGM,Charlie Hardie,Second,Ross Lee,3,21,LOST,57,79,45,35,95,45,22,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/1mXdieFapWGM,Ross Lee,First,Charlie Hardie,3,24,WON,57,125,43,41,67,87,49,32,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/1mXdieFapWGM,Charlie Hardie,First,Ross Lee,4,32,WON,59,60,41,60,41,40,60,60,19,33,28,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/1mXdieFapWGM,Ross Lee,Second,Charlie Hardie,4,30,LOST,41,41,44,85,145,36,9,27,35,22,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/1mXdieFapWGM,Charlie Hardie,Second,Ross Lee,5,21,LOST,43,41,70,41,28,85,41,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/1mXdieFapWGM,Ross Lee,First,Charlie Hardie,5,24,WON,86,80,80,81,98,56,0,20,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/lDb8ZRZaC0xA,Kieran Parsons,First,Kian Dominguez,1,26,WON,27,83,45,57,43,70,80,40,56,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/lDb8ZRZaC0xA,Kian Dominguez,Second,Kieran Parsons,1,24,LOST,58,55,35,39,60,74,125,37,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/lDb8ZRZaC0xA,Kieran Parsons,Second,Kian Dominguez,2,15,LOST,70,32,26,59,96,,,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/lDb8ZRZaC0xA,Kian Dominguez,First,Kieran Parsons,2,16,WON,140,81,45,78,125,32,,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/lDb8ZRZaC0xA,Kieran Parsons,First,Kian Dominguez,3,18,LOST,15,100,45,100,97,44,,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/lDb8ZRZaC0xA,Kian Dominguez,Second,Kieran Parsons,3,16,WON,140,100,180,49,16,16,,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/lDb8ZRZaC0xA,Kieran Parsons,Second,Kian Dominguez,4,30,LOST,135,60,45,91,28,64,38,20,0,16,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/lDb8ZRZaC0xA,Kian Dominguez,First,Kieran Parsons,4,31,WON,65,60,55,43,41,99,27,41,30,30,10,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/lDb8ZRZaC0xA,Kieran Parsons,First,Kian Dominguez,5,30,WON,45,40,45,53,41,180,77,0,10,10,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/lDb8ZRZaC0xA,Kian Dominguez,Second,Kieran Parsons,5,27,LOST,85,140,100,100,36,20,0,0,15,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/lDb8ZRZaC0xA,Kieran Parsons,Second,Kian Dominguez,6,15,LOST,28,85,13,41,94,,,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/lDb8ZRZaC0xA,Kian Dominguez,First,Kieran Parsons,6,18,WON,115,58,85,45,100,98,,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/uxtfJ0xhIN0G,Rob Message,Second,Ryan Howard,1,18,LOST,100,60,60,60,24,140,,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/uxtfJ0xhIN0G,Ryan Howard,First,Rob Message,1,19,WON,100,45,60,81,137,38,40,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/uxtfJ0xhIN0G,Rob Message,First,Ryan Howard,2,25,WON,125,45,15,60,30,47,39,100,40,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/uxtfJ0xhIN0G,Ryan Howard,Second,Rob Message,2,24,LOST,22,41,96,41,58,99,78,26,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/uxtfJ0xhIN0G,Rob Message,Second,Ryan Howard,3,21,LOST,59,100,26,100,60,140,0,,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/uxtfJ0xhIN0G,Ryan Howard,First,Rob Message,3,22,WON,96,100,83,26,58,80,18,40,,,,,
Ruislip,,,16/11/2025,Last 16,https://www.dartsatlas.com/matches/uxtfJ0xhIN0G,Rob Message,First,Ryan Howard,4,21,LOST,60,41,59,59,44,85,28,,,,,,
