Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/amJZnFWzKyjQ,Nick Holman,First,Alex Clements,3,17,WON,60,180,66,42,137,16,,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/amJZnFWzKyjQ,Alex Clements,Second,Nick Holman,3,15,LOST,43,32,69,31,36,,,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/xrVlEVX4nsnN,Ryan Howard,First,Ryan Doherty,1,27,LOST,41,95,59,57,97,30,97,0,0,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/xrVlEVX4nsnN,Ryan Doherty,Second,Ryan Howard,1,27,WON,30,30,60,120,21,39,95,66,40,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/xrVlEVX4nsnN,Ryan Howard,Second,Ryan Doherty,2,20,WON,45,140,41,58,119,58,40,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/xrVlEVX4nsnN,Ryan Doherty,First,Ryan Howard,2,21,LOST,60,65,77,70,59,39,41,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/xrVlEVX4nsnN,Ryan Howard,First,Ryan Doherty,3,21,WON,9,84,97,83,94,94,40,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/xrVlEVX4nsnN,Ryan Doherty,Second,Ryan Howard,3,18,LOST,25,41,80,45,99,38,,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/8xmZdsynHBAL,Ashley Roberts,First,Nick Holman,1,24,LOST,41,43,35,41,60,68,41,28,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/8xmZdsynHBAL,Nick Holman,Second,Ashley Roberts,1,22,WON,140,43,100,60,84,0,42,32,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/8xmZdsynHBAL,Ashley Roberts,Second,Nick Holman,2,12,LOST,58,60,40,85,,,,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/8xmZdsynHBAL,Nick Holman,First,Ashley Roberts,2,15,WON,140,100,85,100,76,,,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/dvbl592Tf65e,Alex Clements,Second,Ryan Howard,1,21,LOST,44,50,100,81,122,56,38,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/dvbl592Tf65e,Ryan Howard,First,Alex Clements,1,23,WON,43,61,97,43,57,60,85,55,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/dvbl592Tf65e,Alex Clements,First,Ryan Howard,2,25,WON,125,64,100,30,60,24,28,30,40,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/dvbl592Tf65e,Ryan Howard,Second,Alex Clements,2,24,LOST,40,47,135,134,41,84,0,0,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/dvbl592Tf65e,Alex Clements,Second,Ryan Howard,3,21,LOST,52,85,82,37,28,40,44,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/dvbl592Tf65e,Ryan Howard,First,Alex Clements,3,22,WON,42,98,24,60,47,64,134,32,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/WjSczeZV7XQu,Ryan Doherty,First,Nick Holman,1,21,LOST,81,60,47,58,40,133,27,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/WjSczeZV7XQu,Nick Holman,Second,Ryan Doherty,1,19,WON,43,41,100,140,137,20,20,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/WjSczeZV7XQu,Ryan Doherty,Second,Nick Holman,2,18,LOST,34,40,26,60,60,60,,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/WjSczeZV7XQu,Nick Holman,First,Ryan Doherty,2,19,WON,58,140,41,130,31,85,16,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/NPAEkKHqqlWh,Ashley Roberts,First,Alex Clements,1,23,WON,41,66,36,100,60,94,80,24,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/NPAEkKHqqlWh,Alex Clements,Second,Ashley Roberts,1,21,LOST,100,44,28,125,45,47,87,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/NPAEkKHqqlWh,Ashley Roberts,Second,Alex Clements,2,21,LOST,60,26,66,41,26,24,60,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/NPAEkKHqqlWh,Alex Clements,First,Ashley Roberts,2,23,WON,45,55,45,81,55,81,59,80,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/NPAEkKHqqlWh,Ashley Roberts,First,Alex Clements,3,36,WON,43,100,55,32,13,5,64,30,23,24,59,53,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/NPAEkKHqqlWh,Alex Clements,Second,Ashley Roberts,3,33,LOST,60,51,60,45,59,31,60,43,28,0,32,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/E6ydTyMbLjqX,Nick Holman,First,Ryan Howard,1,17,WON,60,83,100,121,121,16,,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/E6ydTyMbLjqX,Ryan Howard,Second,Nick Holman,1,15,LOST,93,97,44,21,40,,,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/E6ydTyMbLjqX,Nick Holman,Second,Ryan Howard,2,18,LOST,45,43,39,100,30,100,,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/E6ydTyMbLjqX,Ryan Howard,First,Nick Holman,2,21,WON,60,59,140,25,81,35,101,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/E6ydTyMbLjqX,Nick Holman,First,Ryan Howard,3,17,WON,60,140,81,81,99,40,,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/E6ydTyMbLjqX,Ryan Howard,Second,Nick Holman,3,15,LOST,99,135,60,60,68,,,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/5aLyyacjWwwS,Alex Clements,First,Ryan Doherty,1,41,WON,17,100,42,60,41,40,43,28,58,56,14,0,0,2,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/5aLyyacjWwwS,Ryan Doherty,Second,Alex Clements,1,39,LOST,45,64,39,60,89,58,100,6,20,0,0,16,0,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/5aLyyacjWwwS,Alex Clements,Second,Ryan Doherty,2,21,LOST,39,55,21,32,60,42,41,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/5aLyyacjWwwS,Ryan Doherty,First,Alex Clements,2,22,WON,60,45,87,85,100,28,56,40,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/5aLyyacjWwwS,Alex Clements,First,Ryan Doherty,3,33,LOST,43,60,100,60,41,43,41,25,24,40,0,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/5aLyyacjWwwS,Ryan Doherty,Second,Alex Clements,3,31,WON,23,26,27,52,104,41,85,43,62,0,38,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/ThWhcxX51SOj,Ryan Howard,First,Ashley Roberts,1,23,WON,52,58,43,123,80,59,30,56,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/ThWhcxX51SOj,Ashley Roberts,Second,Ryan Howard,1,21,LOST,26,51,70,100,41,37,100,,,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/ThWhcxX51SOj,Ryan Howard,Second,Ashley Roberts,2,27,LOST,41,93,41,96,42,58,58,32,20,,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/ThWhcxX51SOj,Ashley Roberts,First,Ryan Howard,2,30,WON,123,45,51,100,22,100,40,16,2,2,,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/ThWhcxX51SOj,Ryan Howard,First,Ashley Roberts,3,33,WON,81,43,80,80,137,40,20,10,2,4,4,,,,
Ruislip,,,26/04/2025,Group 3,https://www.dartsatlas.com/matches/ThWhcxX51SOj,Ashley Roberts,Second,Ryan Howard,3,30,LOST,33,21,45,41,32,16,75,52,45,51,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/YgaVIwAoVDeA,Jack Tarrant,First,Kyle Todd,1,25,WON,135,42,57,57,31,43,58,58,20,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/YgaVIwAoVDeA,Kyle Todd,Second,Jack Tarrant,1,24,LOST,45,60,7,85,85,41,26,60,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/YgaVIwAoVDeA,Jack Tarrant,Second,Kyle Todd,2,27,LOST,40,26,26,44,70,83,13,28,85,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/YgaVIwAoVDeA,Kyle Todd,First,Jack Tarrant,2,28,WON,55,55,85,27,18,78,134,0,29,20,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/YgaVIwAoVDeA,Jack Tarrant,First,Kyle Todd,3,30,WON,77,28,69,13,87,24,83,44,34,42,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/YgaVIwAoVDeA,Kyle Todd,Second,Jack Tarrant,3,27,LOST,55,100,36,100,55,140,9,0,0,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/sIMocGUsIKeG,Paul Upfold,Second,Kieran Morahan,1,18,LOST,32,84,136,40,58,97,,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/sIMocGUsIKeG,Kieran Morahan,First,Paul Upfold,1,20,WON,48,100,77,84,100,38,54,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/sIMocGUsIKeG,Paul Upfold,First,Kieran Morahan,2,28,WON,44,67,45,85,85,45,66,56,6,2,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/sIMocGUsIKeG,Kieran Morahan,Second,Paul Upfold,2,27,LOST,60,99,42,44,71,82,43,42,14,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/sIMocGUsIKeG,Paul Upfold,Second,Kieran Morahan,3,21,WON,59,60,60,100,80,32,110,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/sIMocGUsIKeG,Kieran Morahan,First,Paul Upfold,3,21,LOST,80,58,58,59,80,32,94,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/jku2S2I0wVkz,Sam Doherty,Second,Jack Tarrant,1,30,WON,60,26,31,45,100,83,41,34,21,60,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/jku2S2I0wVkz,Jack Tarrant,First,Sam Doherty,1,30,LOST,34,42,72,39,40,80,98,48,8,20,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/jku2S2I0wVkz,Sam Doherty,First,Jack Tarrant,2,22,WON,100,100,26,64,41,66,64,40,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/jku2S2I0wVkz,Jack Tarrant,Second,Sam Doherty,2,21,LOST,66,30,58,11,26,70,32,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/EKmuaYhAOIos,Kyle Todd,Second,Paul Upfold,1,24,LOST,32,59,85,100,30,26,47,28,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/EKmuaYhAOIos,Paul Upfold,First,Kyle Todd,1,26,WON,96,42,81,60,32,81,73,0,36,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/EKmuaYhAOIos,Kyle Todd,First,Paul Upfold,2,27,LOST,25,81,41,41,29,45,30,30,33,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/EKmuaYhAOIos,Paul Upfold,Second,Kyle Todd,2,25,WON,30,140,39,65,78,62,31,16,40,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/JW6epMlmjTxM,Kieran Morahan,Second,Sam Doherty,1,25,WON,81,58,96,95,97,55,11,0,8,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/JW6epMlmjTxM,Sam Doherty,First,Kieran Morahan,1,27,LOST,100,43,31,28,125,80,19,27,28,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/JW6epMlmjTxM,Kieran Morahan,First,Sam Doherty,2,21,WON,59,58,60,96,41,136,51,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/JW6epMlmjTxM,Sam Doherty,Second,Kieran Morahan,2,18,LOST,24,45,13,29,59,27,,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/6F68URvV2fKU,Jack Tarrant,Second,Paul Upfold,1,15,LOST,84,26,42,25,140,,,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/6F68URvV2fKU,Paul Upfold,First,Jack Tarrant,1,18,WON,86,81,92,63,97,82,,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/6F68URvV2fKU,Jack Tarrant,First,Paul Upfold,2,24,LOST,46,45,17,100,40,39,84,50,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/6F68URvV2fKU,Paul Upfold,Second,Jack Tarrant,2,23,WON,84,101,68,42,60,60,28,58,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/tMJtVb1tX5U2,Kyle Todd,Second,Kieran Morahan,1,24,LOST,70,21,100,26,41,41,45,53,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/tMJtVb1tX5U2,Kieran Morahan,First,Kyle Todd,1,27,WON,59,44,81,46,83,44,44,42,58,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/tMJtVb1tX5U2,Kyle Todd,First,Kieran Morahan,2,21,LOST,17,15,30,44,100,41,34,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/tMJtVb1tX5U2,Kieran Morahan,Second,Kyle Todd,2,20,WON,41,84,24,101,85,126,40,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/NaS15zTB31uE,Paul Upfold,First,Sam Doherty,1,23,WON,45,81,85,100,100,54,0,36,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/NaS15zTB31uE,Sam Doherty,Second,Paul Upfold,1,21,LOST,40,64,45,56,30,60,100,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/NaS15zTB31uE,Paul Upfold,Second,Sam Doherty,2,18,LOST,45,81,60,45,28,100,,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/NaS15zTB31uE,Sam Doherty,First,Paul Upfold,2,21,WON,32,45,45,58,100,140,81,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/NaS15zTB31uE,Paul Upfold,First,Sam Doherty,3,21,WON,122,45,42,100,44,82,66,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/NaS15zTB31uE,Sam Doherty,Second,Paul Upfold,3,18,LOST,46,55,45,55,41,5,,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/zpkHDfWpE7z0,Kieran Morahan,First,Jack Tarrant,1,18,WON,60,125,96,59,60,101,,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/zpkHDfWpE7z0,Jack Tarrant,Second,Kieran Morahan,1,15,LOST,43,39,100,99,36,,,,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/zpkHDfWpE7z0,Kieran Morahan,Second,Jack Tarrant,2,27,WON,59,45,42,59,59,58,99,40,40,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/zpkHDfWpE7z0,Jack Tarrant,First,Kieran Morahan,2,27,LOST,31,41,53,73,38,27,32,125,25,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/CWYl9p2ibeUS,Sam Doherty,First,Kyle Todd,1,33,LOST,100,81,41,60,43,58,44,34,0,35,0,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/CWYl9p2ibeUS,Kyle Todd,Second,Sam Doherty,1,33,WON,46,25,41,50,21,67,35,41,135,0,40,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/CWYl9p2ibeUS,Sam Doherty,Second,Kyle Todd,2,41,WON,40,40,55,60,59,60,41,82,32,28,0,0,0,4,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/CWYl9p2ibeUS,Kyle Todd,First,Sam Doherty,2,42,LOST,45,24,31,140,60,66,25,60,36,0,0,7,0,0,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/CWYl9p2ibeUS,Sam Doherty,First,Kyle Todd,3,24,WON,59,80,135,46,71,40,30,40,,,,,,,
Ruislip,,,26/04/2025,Group 4,https://www.dartsatlas.com/matches/CWYl9p2ibeUS,Kyle Todd,Second,Sam Doherty,3,21,LOST,60,66,60,80,60,26,9,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/hQ7qftzEBaiz,Harry Sheridan,Second,Rob Message,1,24,LOST,22,52,92,79,26,38,26,60,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/hQ7qftzEBaiz,Rob Message,First,Harry Sheridan,1,27,WON,41,100,100,40,60,60,60,0,40,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/hQ7qftzEBaiz,Harry Sheridan,First,Rob Message,2,36,WON,50,80,43,38,9,30,43,60,55,23,30,40,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/hQ7qftzEBaiz,Rob Message,Second,Harry Sheridan,2,33,LOST,60,140,41,45,100,95,0,15,3,0,0,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/hQ7qftzEBaiz,Harry Sheridan,Second,Rob Message,3,30,LOST,85,50,65,22,40,59,120,20,0,20,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/hQ7qftzEBaiz,Rob Message,First,Harry Sheridan,3,31,WON,100,95,100,30,45,45,0,56,22,4,4,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/r5cT1xa6hN4s,John Green,Second,Stephen Bardon,1,21,LOST,30,100,40,45,60,85,26,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/r5cT1xa6hN4s,Stephen Bardon,First,John Green,1,23,WON,125,45,26,55,30,125,79,16,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/r5cT1xa6hN4s,John Green,First,Stephen Bardon,2,18,LOST,85,60,85,45,85,100,,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/r5cT1xa6hN4s,Stephen Bardon,Second,John Green,2,18,WON,85,60,100,100,32,124,,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/hUnQZDgwahjr,Connor Merrick,Second,Harry Sheridan,1,27,WON,85,34,60,100,7,47,45,93,30,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/hUnQZDgwahjr,Harry Sheridan,First,Connor Merrick,1,27,LOST,45,45,45,83,24,7,45,11,26,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/hUnQZDgwahjr,Connor Merrick,First,Harry Sheridan,2,34,WON,41,20,85,37,45,83,40,60,70,0,10,10,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/hUnQZDgwahjr,Harry Sheridan,Second,Connor Merrick,2,33,LOST,81,52,13,21,55,9,45,87,41,38,34,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/sko9Wu6qO9pE,Rob Message,Second,John Green,1,21,LOST,140,45,40,100,45,38,75,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/sko9Wu6qO9pE,John Green,First,Rob Message,1,22,WON,70,70,66,45,100,35,77,38,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/sko9Wu6qO9pE,Rob Message,First,John Green,2,21,WON,81,100,60,41,68,93,58,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/sko9Wu6qO9pE,John Green,Second,Rob Message,2,18,LOST,100,121,43,30,45,60,,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/sko9Wu6qO9pE,Rob Message,Second,John Green,3,24,LOST,60,125,33,36,85,60,26,51,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/sko9Wu6qO9pE,John Green,First,Rob Message,3,25,WON,38,45,60,85,100,24,101,44,4,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/LoQopnGXOxXo,Stephen Bardon,First,Connor Merrick,1,24,LOST,45,55,41,55,55,41,85,58,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/LoQopnGXOxXo,Connor Merrick,Second,Stephen Bardon,1,24,WON,26,100,46,26,85,100,58,60,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/LoQopnGXOxXo,Stephen Bardon,Second,Connor Merrick,2,26,WON,60,45,85,55,60,100,78,9,9,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/LoQopnGXOxXo,Connor Merrick,First,Stephen Bardon,2,27,LOST,97,55,3,60,28,90,35,30,39,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/LoQopnGXOxXo,Stephen Bardon,First,Connor Merrick,3,22,WON,100,60,60,140,91,0,20,30,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/LoQopnGXOxXo,Connor Merrick,Second,Stephen Bardon,3,21,LOST,80,41,26,60,81,140,53,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/xAEjOgOt9q1I,Harry Sheridan,Second,John Green,1,21,LOST,24,37,85,70,45,28,37,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/xAEjOgOt9q1I,John Green,First,Harry Sheridan,1,24,WON,55,140,85,85,87,0,17,32,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/xAEjOgOt9q1I,Harry Sheridan,First,John Green,2,33,LOST,14,41,60,30,70,30,49,41,58,34,54,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/xAEjOgOt9q1I,John Green,Second,Harry Sheridan,2,33,WON,41,85,40,41,85,45,45,32,18,53,16,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/M0KbmIkbuhex,Rob Message,Second,Stephen Bardon,1,26,WON,55,85,100,60,85,52,15,29,20,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/M0KbmIkbuhex,Stephen Bardon,First,Rob Message,1,27,LOST,100,85,97,60,95,44,16,0,0,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/M0KbmIkbuhex,Rob Message,First,Stephen Bardon,2,21,LOST,41,24,60,45,100,27,100,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/M0KbmIkbuhex,Stephen Bardon,Second,Rob Message,2,19,WON,100,85,85,60,125,36,10,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/M0KbmIkbuhex,Rob Message,Second,Stephen Bardon,3,18,LOST,60,40,140,55,45,129,,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/M0KbmIkbuhex,Stephen Bardon,First,Rob Message,3,20,WON,49,81,97,30,60,128,56,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/F3wtudE2SDgn,John Green,Second,Connor Merrick,1,44,WON,60,100,70,83,45,83,40,0,15,3,0,0,0,0,2
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/F3wtudE2SDgn,Connor Merrick,First,John Green,1,45,LOST,41,59,60,27,26,43,100,55,55,0,25,0,5,0,0
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/F3wtudE2SDgn,John Green,First,Connor Merrick,2,21,WON,100,100,40,100,57,28,76,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/F3wtudE2SDgn,Connor Merrick,Second,John Green,2,18,LOST,101,45,55,40,40,27,,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/wFjHh90uWOL8,Stephen Bardon,First,Harry Sheridan,1,28,WON,55,100,57,45,40,60,88,36,0,20,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/wFjHh90uWOL8,Harry Sheridan,Second,Stephen Bardon,1,27,LOST,45,35,30,132,55,95,38,46,0,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/wFjHh90uWOL8,Stephen Bardon,Second,Harry Sheridan,2,24,WON,100,60,60,41,140,78,0,22,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/wFjHh90uWOL8,Harry Sheridan,First,Stephen Bardon,2,24,LOST,45,28,45,26,45,25,30,34,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/YoxlGRQvxXyL,Connor Merrick,First,Rob Message,1,22,WON,58,95,100,59,59,60,30,40,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/YoxlGRQvxXyL,Rob Message,Second,Connor Merrick,1,21,LOST,40,41,60,54,100,140,46,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/YoxlGRQvxXyL,Connor Merrick,Second,Rob Message,2,12,LOST,60,41,60,96,,,,,,,,,,,
Ruislip,,,26/04/2025,Group 5,https://www.dartsatlas.com/matches/YoxlGRQvxXyL,Rob Message,First,Connor Merrick,2,14,WON,100,140,85,140,36,,,,,,,,,,
