Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16,Throw_17,Throw_18,Throw_19,Throw_20,Throw_21
Ruislip,,,29/08/2025,Group 5,https://www.dartsatlas.com/matches/aruytpNCgnzD,Edgar Znutins,Second,Connor Merrick,1,17,WON,140,100,57,81,83,40,,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 5,https://www.dartsatlas.com/matches/aruytpNCgnzD,Connor Merrick,First,Edgar Znutins,1,18,LOST,54,40,81,36,100,100,,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 5,https://www.dartsatlas.com/matches/aruytpNCgnzD,Edgar Znutins,First,Connor Merrick,2,23,WON,96,60,60,125,56,36,52,16,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 5,https://www.dartsatlas.com/matches/aruytpNCgnzD,Connor Merrick,Second,Edgar Znutins,2,21,LOST,28,58,85,95,53,60,41,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 5,https://www.dartsatlas.com/matches/WT2YzuO0msuV,Connor Merrick,First,Antonio Ludlow,1,28,WON,59,96,24,48,42,98,38,48,40,8,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 5,https://www.dartsatlas.com/matches/WT2YzuO0msuV,Antonio Ludlow,Second,Connor Merrick,1,27,LOST,60,95,80,58,20,78,52,28,0,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 5,https://www.dartsatlas.com/matches/WT2YzuO0msuV,Connor Merrick,Second,Antonio Ludlow,2,20,WON,85,140,71,100,45,40,20,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 5,https://www.dartsatlas.com/matches/WT2YzuO0msuV,Antonio Ludlow,First,Connor Merrick,2,21,LOST,21,55,30,30,121,36,41,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 5,https://www.dartsatlas.com/matches/oJ9qtYWJyDch,Edgar Znutins,First,Harry Sheridan,1,27,WON,100,57,60,70,39,43,58,34,40,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 5,https://www.dartsatlas.com/matches/oJ9qtYWJyDch,Harry Sheridan,Second,Edgar Znutins,1,24,LOST,85,37,45,40,81,21,26,80,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 5,https://www.dartsatlas.com/matches/oJ9qtYWJyDch,Edgar Znutins,Second,Harry Sheridan,2,26,WON,57,40,100,44,60,45,59,40,56,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 5,https://www.dartsatlas.com/matches/oJ9qtYWJyDch,Harry Sheridan,First,Edgar Znutins,2,27,LOST,85,92,68,40,40,44,84,32,0,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 6,https://www.dartsatlas.com/matches/FTYSDKiLtoyo,Charlie Hardie,First,Owen Cuthbert,1,27,LOST,26,83,45,57,28,26,15,26,60,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 6,https://www.dartsatlas.com/matches/FTYSDKiLtoyo,Owen Cuthbert,Second,Charlie Hardie,1,27,WON,125,85,45,45,26,26,45,48,56,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 6,https://www.dartsatlas.com/matches/FTYSDKiLtoyo,Charlie Hardie,Second,Owen Cuthbert,2,18,LOST,21,95,11,45,15,36,,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 6,https://www.dartsatlas.com/matches/FTYSDKiLtoyo,Owen Cuthbert,First,Charlie Hardie,2,20,WON,95,100,33,85,60,78,50,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 6,https://www.dartsatlas.com/matches/AMOoDtXTj5vE,Owen Cuthbert,Second,Rob Message,1,18,WON,60,100,140,45,100,56,,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 6,https://www.dartsatlas.com/matches/AMOoDtXTj5vE,Rob Message,First,Owen Cuthbert,1,18,LOST,41,45,30,60,60,15,,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 6,https://www.dartsatlas.com/matches/AMOoDtXTj5vE,Owen Cuthbert,First,Rob Message,2,19,WON,45,55,100,60,174,51,16,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 6,https://www.dartsatlas.com/matches/AMOoDtXTj5vE,Rob Message,Second,Owen Cuthbert,2,18,LOST,45,40,60,45,60,15,,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 6,https://www.dartsatlas.com/matches/GlAJwdbUHAHE,Rob Message,First,Charlie Hardie,1,20,WON,30,140,80,40,140,31,40,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 6,https://www.dartsatlas.com/matches/GlAJwdbUHAHE,Charlie Hardie,Second,Rob Message,1,18,LOST,70,45,79,29,100,100,,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 6,https://www.dartsatlas.com/matches/GlAJwdbUHAHE,Rob Message,Second,Charlie Hardie,2,27,LOST,29,81,100,121,60,40,32,19,3,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 6,https://www.dartsatlas.com/matches/GlAJwdbUHAHE,Charlie Hardie,First,Rob Message,2,30,WON,29,41,40,100,55,56,100,30,18,32,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 6,https://www.dartsatlas.com/matches/GlAJwdbUHAHE,Rob Message,First,Charlie Hardie,3,27,WON,60,68,44,30,45,81,60,45,68,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 6,https://www.dartsatlas.com/matches/GlAJwdbUHAHE,Charlie Hardie,Second,Rob Message,3,24,LOST,47,40,100,81,45,44,82,22,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 7,https://www.dartsatlas.com/matches/SSxZYcsfK90k,Jimmy Cuthbert,First,Jono Harding,1,31,WON,45,45,95,60,45,32,30,60,35,14,40,,,,,,,,,,
Ruislip,,,29/08/2025,Group 7,https://www.dartsatlas.com/matches/SSxZYcsfK90k,Jono Harding,Second,Jimmy Cuthbert,1,30,LOST,21,60,58,57,55,42,44,11,87,23,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 7,https://www.dartsatlas.com/matches/SSxZYcsfK90k,Jimmy Cuthbert,Second,Jono Harding,2,23,WON,55,41,45,140,30,100,45,45,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 7,https://www.dartsatlas.com/matches/SSxZYcsfK90k,Jono Harding,First,Jimmy Cuthbert,2,24,LOST,137,60,61,37,65,45,22,34,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 7,https://www.dartsatlas.com/matches/n4HpHABzySZ2,Jono Harding,Second,Jaime Message,1,27,WON,140,41,59,40,98,57,46,0,20,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 7,https://www.dartsatlas.com/matches/n4HpHABzySZ2,Jaime Message,First,Jono Harding,1,27,LOST,85,60,26,26,13,21,45,22,45,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 7,https://www.dartsatlas.com/matches/n4HpHABzySZ2,Jono Harding,First,Jaime Message,2,21,WON,60,60,37,180,31,97,36,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 7,https://www.dartsatlas.com/matches/n4HpHABzySZ2,Jaime Message,Second,Jono Harding,2,18,LOST,9,60,140,28,100,52,,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 7,https://www.dartsatlas.com/matches/jxlOymzj9hou,Jaime Message,Second,Jimmy Cuthbert,1,30,LOST,61,41,9,45,41,30,21,80,133,0,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 7,https://www.dartsatlas.com/matches/jxlOymzj9hou,Jimmy Cuthbert,First,Jaime Message,1,31,WON,48,46,37,40,45,45,46,40,58,56,40,,,,,,,,,,
Ruislip,,,29/08/2025,Group 7,https://www.dartsatlas.com/matches/jxlOymzj9hou,Jaime Message,First,Jimmy Cuthbert,2,27,LOST,43,45,85,80,28,30,26,41,28,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 7,https://www.dartsatlas.com/matches/jxlOymzj9hou,Jimmy Cuthbert,Second,Jaime Message,2,27,WON,38,45,30,55,80,85,43,45,80,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/ULpk7GaMeJsD,Clive Burge,Second,Paul Upfold,1,27,LOST,36,45,26,60,43,140,41,37,47,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/ULpk7GaMeJsD,Paul Upfold,First,Clive Burge,1,29,WON,43,80,44,122,120,23,29,35,1,4,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/ULpk7GaMeJsD,Clive Burge,First,Paul Upfold,2,31,WON,45,60,100,60,26,60,60,0,35,35,20,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/ULpk7GaMeJsD,Paul Upfold,Second,Clive Burge,2,30,LOST,44,45,95,34,41,60,100,30,20,16,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/ULpk7GaMeJsD,Clive Burge,Second,Paul Upfold,3,20,WON,26,100,100,60,81,74,60,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/ULpk7GaMeJsD,Paul Upfold,First,Clive Burge,3,21,LOST,15,85,83,45,62,123,63,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/k7611DEHe7bH,Paul Upfold,Second,Callum Corcoran,1,21,LOST,83,32,41,43,27,41,60,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/k7611DEHe7bH,Callum Corcoran,First,Paul Upfold,1,23,WON,44,85,57,85,84,69,0,77,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/k7611DEHe7bH,Paul Upfold,First,Callum Corcoran,2,35,WON,100,29,19,95,40,29,59,94,8,0,14,14,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/k7611DEHe7bH,Callum Corcoran,Second,Paul Upfold,2,33,LOST,125,60,85,80,26,103,0,11,7,0,2,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/k7611DEHe7bH,Paul Upfold,Second,Callum Corcoran,3,24,WON,43,60,60,81,65,22,98,72,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/k7611DEHe7bH,Callum Corcoran,First,Paul Upfold,3,24,LOST,100,58,38,43,95,29,43,39,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/v8OUNSAOe2rX,Callum Corcoran,Second,Clive Burge,1,18,LOST,45,86,80,44,140,42,,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/v8OUNSAOe2rX,Clive Burge,First,Callum Corcoran,1,20,WON,100,60,60,85,60,87,49,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/v8OUNSAOe2rX,Callum Corcoran,First,Clive Burge,2,18,WON,121,55,100,65,85,75,,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/v8OUNSAOe2rX,Clive Burge,Second,Callum Corcoran,2,15,LOST,45,43,85,85,36,,,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/v8OUNSAOe2rX,Callum Corcoran,Second,Clive Burge,3,18,LOST,55,45,55,46,26,86,,,,,,,,,,,,,,,
Ruislip,,,29/08/2025,Group 8,https://www.dartsatlas.com/matches/v8OUNSAOe2rX,Clive Burge,First,Callum Corcoran,3,21,WON,140,85,60,45,60,57,54,,,,,,,,,,,,,,
